recvTime,n_viajes_x,n_viajes_y,free,tmed,tmax,tmin,hrmed,hrmax,hrmin,radmed,radmax,vvmed,vvmax,dvmed,prec,dewpt,dpv
2020-10-09 17:00:00,944.8189999999996,1182.14,242.6174089068826,23.4,24.1,22.7,59.6,61.8,57.3,11.8,47.3,1.0,3.0,149.0,0.0,15.1,1.2
2020-10-09 18:00:00,1085.9619999999993,1080.552,333.7972027972028,22.3,22.8,21.8,63.4,65.1,61.7,0.0,0.0,0.3,2.0,150.0,0.0,15.0,1.0
2020-10-09 19:00:00,955.6389999999996,1110.8919999999996,412.9005847953216,21.0,21.9,20.0,68.0,71.7,64.4,0.0,0.0,0.2,1.4,300.5,0.0,14.9,0.8
2020-10-09 20:00:00,831.3429999999997,1057.9819999999995,479.3311688311688,19.7,20.2,19.3,73.1,74.6,71.7,0.0,0.0,0.2,0.8,168.9,0.0,14.8,0.6
2020-10-09 21:00:00,395.586,578.7179999999997,522.5654761904761,18.9,19.4,18.5,75.2,76.8,73.5,0.0,0.0,0.2,0.7,189.4,0.0,14.4,0.5
2020-10-09 22:00:00,396.072,385.37700000000007,550.2222222222222,18.4,18.6,18.2,77.7,79.0,76.5,0.0,0.0,0.1,0.5,181.3,0.0,14.5,0.5
2020-10-09 23:00:00,194.24900000000005,142.25600000000003,567.6,17.8,18.3,17.4,80.2,81.4,78.5,0.0,0.0,0.2,1.0,191.1,0.0,14.4,0.4
2020-10-10 00:00:00,199.505,180.637,570.7777777777778,17.2,17.6,16.8,82.5,83.6,81.3,0.0,0.0,0.2,0.9,186.2,0.0,14.2,0.3
2020-10-10 01:00:00,186.071,60.26000000000001,571.0,16.6,16.9,16.3,84.4,85.2,83.5,0.0,0.0,0.1,0.9,196.9,0.0,14.0,0.3
2020-10-10 02:00:00,74.322,93.056,571.0333333333333,16.3,16.5,16.1,85.2,85.6,84.8,0.0,0.0,0.2,0.7,185.5,0.0,13.8,0.3
2020-10-10 03:00:00,121.19499999999998,43.697,570.9444444444445,15.8,16.3,15.5,85.8,86.6,84.9,0.0,0.0,0.1,0.6,191.9,0.0,13.5,0.3
2020-10-10 04:00:00,64.49,80.85,571.5833333333333,15.5,15.7,15.1,86.9,87.3,86.4,0.0,0.0,0.1,0.8,190.2,0.0,13.3,0.2
2020-10-10 05:00:00,221.249,217.188,569.0714285714286,15.2,15.5,14.8,87.5,88.0,86.8,0.0,0.0,0.2,0.8,198.7,0.0,13.2,0.2
2020-10-10 06:00:00,230.206,218.095,560.9761273209549,15.5,16.0,15.2,87.7,88.0,87.3,18.3,38.7,0.0,0.8,181.8,0.0,13.5,0.2
2020-10-10 07:00:00,276.765,382.9989999999999,544.2727272727273,16.9,18.2,15.8,87.3,88.0,85.5,73.0,109.8,0.0,0.5,220.0,0.0,14.8,0.2
2020-10-10 08:00:00,424.6379999999999,703.1850000000002,491.0985714285714,19.1,20.1,18.0,80.4,85.6,75.9,174.5,219.4,0.3,1.2,28.1,0.0,15.6,0.4
2020-10-10 09:00:00,639.0800000000003,721.02,413.8287037037037,20.8,21.4,20.0,71.4,75.8,68.7,274.0,398.0,0.4,1.3,283.6,0.0,15.4,0.7
2020-10-10 10:00:00,836.7149999999997,572.9520000000001,361.8282051282051,22.5,23.7,21.2,63.9,69.5,58.4,346.2,921.0,0.5,2.2,60.6,0.0,15.3,1.0
2020-10-10 11:00:00,942.003,895.4690000000003,346.0179310344828,23.7,25.2,22.9,58.8,61.8,52.9,380.1,938.0,0.9,2.8,48.2,0.0,15.1,1.2
2020-10-10 12:00:00,812.4000000000003,833.7890000000003,397.3763736263736,25.3,26.3,24.3,52.7,55.4,49.4,616.8,869.0,1.3,3.2,58.8,0.0,14.9,1.5
2020-10-10 13:00:00,897.1680000000003,1098.5500000000004,427.5611285266458,25.4,26.5,24.6,51.4,55.6,47.5,515.6,767.5,1.8,4.7,63.9,0.0,14.7,1.6
2020-10-10 14:00:00,895.2700000000003,875.0269999999999,425.8542199488491,25.5,26.0,24.7,47.8,51.2,45.5,459.6,634.2,1.6,4.0,103.7,0.0,13.7,1.7
2020-10-10 15:00:00,856.5989999999997,591.4999999999999,407.76,25.3,25.7,24.8,47.6,49.4,46.3,284.3,417.1,1.3,4.6,113.8,0.0,13.4,1.7
2020-10-10 16:00:00,989.7080000000004,979.403,360.8205128205128,24.1,24.9,23.0,51.8,56.1,49.0,108.2,217.1,1.2,3.4,130.8,0.0,13.6,1.5
2020-10-10 17:00:00,939.833,1251.5269999999996,276.42,22.3,23.1,21.6,60.1,64.7,56.0,9.7,28.0,1.3,4.1,132.0,0.0,14.2,1.1
2020-10-10 18:00:00,1206.6899999999996,1479.9279999999994,280.46969696969694,21.3,21.7,21.0,67.1,68.3,64.6,0.0,0.0,1.1,4.0,114.3,0.0,15.0,0.8
2020-10-10 19:00:00,1140.9980000000005,1396.7509999999993,339.3965517241379,20.8,21.4,20.1,67.6,70.7,65.7,0.0,0.0,0.2,1.5,61.5,0.0,14.6,0.8
2020-10-10 20:00:00,995.3860000000004,1229.6169999999995,439.64367816091954,19.4,20.3,18.5,72.9,75.8,69.9,0.0,0.0,0.1,1.1,153.1,0.0,14.4,0.6
2020-10-10 21:00:00,463.52400000000006,590.6770000000002,502.2348484848485,18.4,18.8,17.9,75.0,75.7,74.2,0.0,0.0,0.3,1.0,189.0,0.0,13.8,0.5
2020-10-10 22:00:00,243.17499999999995,315.03600000000006,544.0,17.7,18.0,17.2,76.7,78.3,75.1,0.0,0.0,0.2,0.9,189.9,0.0,13.6,0.5
2020-10-10 23:00:00,220.555,171.59199999999996,569.6388888888889,17.1,17.4,16.9,79.3,80.5,78.1,0.0,0.0,0.4,1.0,196.1,0.0,13.5,0.4
2020-10-11 00:00:00,262.88499999999993,130.89100000000002,576.4246153846154,16.8,17.2,16.5,81.2,82.9,79.6,0.0,0.0,0.1,0.7,188.1,0.0,13.6,0.4
2020-10-11 01:00:00,224.889,106.55400000000002,576.7727272727273,16.6,16.8,16.5,83.4,83.8,82.8,0.0,0.0,0.3,0.9,191.0,0.0,13.8,0.3
2020-10-11 02:00:00,64.068,34.086,577.0254545454545,16.8,17.0,16.6,83.4,83.8,83.1,0.0,0.0,0.1,0.7,193.6,0.0,13.9,0.3
2020-10-11 03:00:00,108.44899999999998,49.885,576.8935185185185,16.8,17.3,16.5,83.4,84.0,82.7,0.0,0.0,0.0,0.7,185.3,0.0,14.0,0.3
2020-10-11 04:00:00,114.261,120.86100000000005,575.43006993007,17.3,17.5,17.1,82.2,82.9,81.5,0.0,0.0,0.0,0.6,63.3,0.0,14.3,0.4
2020-10-11 05:00:00,87.965,129.124,575.2063492063492,17.3,17.8,17.1,81.3,81.9,80.2,0.0,0.0,0.2,0.9,84.9,0.0,14.1,0.4
2020-10-11 06:00:00,141.36399999999998,151.38200000000003,572.5769230769231,18.1,18.4,17.6,78.9,80.3,77.8,2.3,4.3,0.1,0.9,58.6,0.0,14.4,0.4
2020-10-11 07:00:00,111.515,131.39700000000002,574.2857142857142,18.4,18.8,18.2,79.8,80.8,78.5,20.7,55.9,0.2,2.1,270.9,0.0,14.9,0.4
2020-10-11 08:00:00,180.672,321.999,574.4848484848485,19.1,19.8,18.4,69.6,79.8,57.8,109.2,329.2,0.4,1.7,186.4,0.0,13.4,0.7
2020-10-11 09:00:00,370.016,320.557,569.7,20.4,20.8,19.7,51.0,59.2,47.6,139.4,238.8,0.8,4.2,95.0,0.0,9.9,1.2
2020-10-11 10:00:00,418.216,439.2509999999999,564.3888888888889,20.5,21.5,19.5,56.3,63.7,50.7,273.7,499.0,0.5,2.2,229.1,0.1,11.5,1.1
2020-10-11 11:00:00,525.4469999999999,478.606,556.8869047619048,23.1,23.8,21.4,45.1,52.4,41.7,693.7,921.0,1.1,3.5,293.4,0.0,10.6,1.6
2020-10-11 12:00:00,693.9789999999999,732.0959999999994,550.5882352941176,24.4,25.8,23.1,42.7,45.7,39.0,719.9,823.0,1.2,3.5,294.9,0.0,10.9,1.7
2020-10-11 13:00:00,737.2759999999997,905.5789999999996,547.9,24.5,25.4,23.7,43.3,47.2,38.6,601.0,804.0,0.9,3.3,285.7,0.0,11.2,1.7
2020-10-11 14:00:00,571.5269999999998,711.5089999999999,550.6,25.5,26.2,24.7,34.5,39.8,31.2,527.3,604.1,0.9,2.6,253.7,0.0,8.7,2.1
2020-10-11 15:00:00,544.898,691.9049999999995,559.737556561086,24.6,25.8,22.6,37.1,45.3,29.9,354.1,442.8,1.8,6.3,204.7,0.0,8.9,2.0
2020-10-11 16:00:00,821.6129999999998,749.1999999999997,559.4912280701753,21.9,22.8,20.8,47.4,50.5,44.9,127.8,264.4,2.0,5.4,149.2,0.0,10.2,1.4
2020-10-11 17:00:00,1204.425,1116.9389999999994,551.0384615384615,19.9,20.9,19.1,53.4,55.3,50.4,8.5,28.0,1.8,5.3,124.3,0.0,10.2,1.1
2020-10-11 18:00:00,1142.2809999999995,1162.7889999999995,542.6073781291173,18.7,19.2,18.0,56.9,59.1,55.1,0.0,0.0,1.0,3.9,105.9,0.0,10.0,0.9
2020-10-11 19:00:00,1125.7969999999998,1279.501999999999,539.5873015873016,18.0,18.2,17.5,59.0,60.6,58.2,0.0,0.0,0.7,3.0,79.4,0.0,9.9,0.8
2020-10-11 20:00:00,1060.6179999999997,881.2990000000002,553.088888888889,17.0,18.0,15.7,62.7,67.8,58.6,0.0,0.0,0.3,1.8,114.4,0.0,9.9,0.7
2020-10-11 21:00:00,488.8379999999999,575.0069999999997,565.3571428571429,15.6,16.0,15.0,69.0,71.4,67.4,0.0,0.0,0.4,1.1,194.2,0.0,9.9,0.5
2020-10-11 22:00:00,292.02,289.035,576.8851674641148,14.8,15.1,14.4,72.1,73.4,70.9,0.0,0.0,0.4,1.0,184.9,0.0,9.8,0.5
2020-10-11 23:00:00,267.186,121.724,581.5,14.7,15.0,14.2,72.1,72.9,71.4,0.0,0.0,0.4,1.2,186.9,0.0,9.7,0.5
2020-10-12 00:00:00,124.65200000000002,161.42199999999997,582.0,13.4,14.3,12.6,75.8,79.1,72.4,0.0,0.0,0.3,1.0,202.0,0.0,9.2,0.4
2020-10-12 01:00:00,169.18600000000004,62.011,581.75,12.4,13.0,11.6,79.6,81.4,78.0,0.0,0.0,0.2,0.8,159.4,0.0,8.9,0.3
2020-10-12 02:00:00,68.137,94.15200000000002,582.0454545454545,14.2,15.3,11.5,54.7,82.9,39.2,0.0,0.0,0.9,3.2,240.8,0.0,4.8,0.8
2020-10-12 03:00:00,55.348,78.66900000000003,584.0,14.7,15.2,13.6,37.4,43.7,34.6,0.0,0.0,0.9,3.1,264.1,0.0,0.3,1.0
2020-10-12 04:00:00,111.018,35.21899999999999,584.1666666666667,13.9,14.2,13.5,38.3,40.0,37.1,0.0,0.0,1.1,2.7,196.9,0.0,-0.1,1.0
2020-10-12 05:00:00,114.338,185.797,582.9333333333334,13.3,14.2,12.8,40.5,42.1,37.4,0.0,0.0,0.8,2.5,199.7,0.0,0.2,0.9
2020-10-12 06:00:00,219.027,247.37,584.1,13.2,13.7,12.7,41.4,42.6,40.6,18.4,120.5,0.8,2.2,198.3,0.0,0.3,0.9
2020-10-12 07:00:00,245.738,257.125,581.875,15.3,16.6,13.6,36.1,40.9,33.1,223.9,327.1,0.9,2.7,217.2,0.0,0.3,1.1
2020-10-12 08:00:00,220.2390000000001,302.129,555.2114285714285,17.6,18.5,16.6,31.6,34.1,29.7,425.4,516.3,1.0,3.4,291.2,0.0,0.5,1.4
2020-10-12 09:00:00,430.45400000000006,547.2329999999998,465.1168091168091,19.1,20.1,18.2,29.4,31.4,27.0,592.0,658.2,1.3,3.4,323.0,0.0,0.9,1.6
2020-10-12 10:00:00,916.6449999999996,792.7690000000006,430.7422360248447,20.9,21.9,19.9,25.8,27.8,23.4,705.8,744.2,1.1,3.4,334.3,0.0,0.6,1.8
2020-10-12 11:00:00,903.4899999999994,901.6480000000004,432.210909090909,22.0,22.7,21.3,23.0,25.3,21.0,760.1,767.7,1.0,3.5,316.9,0.0,-0.1,2.0
2020-10-12 12:00:00,1076.4039999999998,941.3160000000004,445.3,22.8,24.1,21.9,21.1,23.2,18.4,749.5,767.7,0.8,2.9,326.3,0.0,-0.6,2.2
2020-10-12 13:00:00,1097.7620000000004,1029.364,449.8809523809524,23.8,24.4,23.0,19.1,21.1,17.1,672.2,722.4,0.9,3.0,341.0,0.0,-1.2,2.4
2020-10-12 14:00:00,994.258,1037.8170000000002,459.55,23.9,24.9,23.0,18.7,20.1,16.7,536.7,617.0,0.6,2.2,58.1,0.0,-1.3,2.4
2020-10-12 15:00:00,1202.286999999999,951.2190000000004,475.7065217391304,24.1,24.9,23.4,18.1,19.5,17.2,355.5,451.5,0.7,2.7,256.1,0.0,-1.6,2.5
2020-10-12 16:00:00,1693.9479999999994,1535.9690000000005,469.38461538461536,21.7,23.6,19.9,27.4,33.8,17.9,121.0,255.8,1.8,5.9,179.6,0.0,1.8,1.9
2020-10-12 17:00:00,2065.543000000001,1801.5430000000008,463.2037037037037,19.3,20.0,18.7,36.5,40.4,33.6,6.3,21.5,2.4,8.3,177.2,0.0,4.0,1.4
2020-10-12 18:00:00,1942.308,2381.745,510.2990196078431,18.1,18.8,17.7,45.5,48.8,40.2,0.0,0.0,2.1,4.9,181.6,0.0,6.2,1.1
2020-10-12 19:00:00,1704.7379999999985,2065.3589999999995,547.6953201970443,17.5,17.8,17.3,50.7,52.4,48.6,0.0,0.0,1.8,5.3,179.6,0.0,7.2,1.0
2020-10-12 20:00:00,1039.255,1364.4640000000004,558.6236720682969,17.1,17.5,16.5,52.3,53.0,51.6,0.0,0.0,1.0,3.8,217.2,0.0,7.2,0.9
2020-10-12 21:00:00,488.46500000000015,572.419,563.5712547087801,15.3,16.6,14.0,57.8,62.2,52.8,0.0,0.0,0.2,0.7,221.2,0.0,7.0,0.7
2020-10-12 22:00:00,314.3510000000001,340.3379999999999,566.1342219646478,13.5,14.1,12.5,62.4,65.6,61.3,0.0,0.0,0.3,1.2,190.4,0.0,6.5,0.6
2020-10-12 23:00:00,85.75,141.84900000000005,566.840046363373,12.0,12.6,11.5,66.2,67.6,65.2,0.0,0.0,0.3,1.1,188.0,0.0,5.9,0.5
2020-10-13 00:00:00,117.48500000000004,164.226,566.5815850478123,11.5,11.9,11.1,66.1,67.6,64.7,0.0,0.0,0.4,1.1,186.0,0.0,5.4,0.5
2020-10-13 01:00:00,124.79800000000002,125.01300000000003,566.3231237322516,10.9,11.3,10.2,67.0,68.4,65.6,0.0,0.0,0.5,1.2,193.7,0.0,5.0,0.4
2020-10-13 02:00:00,123.981,69.67299999999999,565.924552526581,10.2,10.5,9.8,69.5,71.0,68.4,0.0,0.0,0.4,1.4,188.3,0.0,4.9,0.4
2020-10-13 03:00:00,137.358,128.55200000000002,565.3490582439872,10.0,10.6,9.5,68.7,70.1,67.2,0.0,0.0,0.2,1.0,168.0,0.0,4.5,0.4
2020-10-13 04:00:00,249.849,205.351,563.1002607939727,10.2,10.9,9.6,67.9,71.1,62.7,0.0,0.0,0.3,2.0,135.6,0.0,4.6,0.4
2020-10-13 05:00:00,430.5400000000001,375.81000000000006,561.637492755723,12.1,13.5,10.9,54.6,62.7,45.8,0.0,0.0,0.3,1.8,198.4,0.0,3.2,0.6
2020-10-13 06:00:00,850.5020000000003,958.6270000000004,539.1834145570454,15.6,16.4,12.5,34.7,47.0,32.3,17.0,111.9,0.8,2.2,196.9,0.0,0.0,1.2
2020-10-13 07:00:00,1365.273,2005.1850000000009,476.0898161563477,18.6,19.8,15.9,31.5,35.9,28.7,214.7,344.2,0.6,2.3,227.7,0.0,1.4,1.5
2020-10-13 08:00:00,1437.5279999999998,1632.9269999999997,380.9067516661837,20.6,22.4,19.3,29.4,33.2,25.6,383.8,507.6,0.6,1.9,256.8,0.0,2.1,1.7
2020-10-13 09:00:00,980.9779999999996,1381.885000000001,328.8051226487596,23.0,24.6,22.0,24.6,27.2,21.4,563.5,640.8,0.7,2.2,281.9,0.0,1.7,2.1
2020-10-13 10:00:00,936.4400000000004,1171.1820000000005,322.03797718321044,24.7,25.6,23.8,21.8,23.3,20.7,627.8,718.2,0.9,2.9,246.9,0.0,1.4,2.4
2020-10-13 11:00:00,815.1030000000003,959.5440000000004,379.6750185131524,27.1,28.3,25.4,20.5,22.1,19.0,727.9,797.7,1.0,3.2,318.3,0.0,2.6,2.8
2020-10-13 12:00:00,831.1490000000003,1006.6790000000004,430.3234558544904,28.2,28.9,27.3,20.0,21.6,18.9,726.5,765.4,0.8,2.4,342.3,0.0,3.1,3.1
2020-10-13 13:00:00,1418.685999999999,1037.997,457.49177428092673,28.6,29.5,27.6,19.8,21.3,18.2,661.0,711.4,0.9,3.2,325.2,0.0,3.3,3.1
2020-10-13 14:00:00,1583.661999999999,1417.8670000000006,437.8340057508415,28.9,29.7,27.8,19.1,20.5,17.9,522.9,614.7,0.8,2.1,295.0,0.0,3.0,3.2
2020-10-13 15:00:00,1219.8399999999997,1352.2170000000008,379.9446653144016,26.9,28.9,25.7,21.9,23.7,18.8,258.0,459.9,1.7,5.1,187.3,0.0,3.3,2.8
2020-10-13 16:00:00,1111.553,1154.7580000000005,338.80334685598376,24.5,25.8,23.9,25.4,26.2,23.6,69.1,124.7,2.2,5.4,180.0,0.0,3.4,2.3
2020-10-13 17:00:00,918.761,1151.5700000000004,346.47345696899447,23.3,24.1,22.9,26.7,27.6,26.0,10.8,34.4,2.4,6.6,182.7,0.0,3.1,2.1
2020-10-13 18:00:00,1060.585,1245.0350000000003,440.17134485978295,22.9,23.1,22.8,27.7,27.9,27.5,0.0,0.0,1.9,4.6,188.2,0.0,3.3,2.0
2020-10-13 19:00:00,1005.023,1016.4740000000006,521.3732010045397,21.9,23.1,20.6,30.2,33.1,27.5,0.0,0.0,0.5,3.0,159.5,0.0,3.6,1.8
2020-10-13 20:00:00,672.7420000000002,661.0410000000004,549.5783251231527,19.1,20.7,17.9,37.5,41.2,33.1,0.0,0.0,0.2,0.8,161.3,0.0,4.2,1.4
2020-10-13 21:00:00,374.68900000000014,332.65399999999994,554.0824688496089,17.1,18.3,16.3,42.9,45.8,38.9,0.0,0.0,0.2,1.2,168.2,0.0,4.4,1.1
2020-10-13 22:00:00,244.615,231.69800000000004,555.4454361054767,15.9,16.3,15.4,46.9,48.2,45.7,0.0,0.0,0.3,0.9,187.1,0.0,4.6,1.0
2020-10-13 23:00:00,26.097,92.40000000000002,556.7538579067991,15.9,16.3,15.5,46.8,48.3,45.2,0.0,0.0,0.6,1.7,194.2,0.0,4.5,1.0
2020-10-14 00:00:00,115.58299999999998,59.03,556.2713706172124,15.0,16.1,14.0,50.6,53.9,46.6,0.0,0.0,0.3,1.3,186.1,0.0,4.8,0.8
2020-10-14 01:00:00,125.50099999999998,133.91000000000005,555.8727994115418,13.7,14.3,13.2,54.8,56.8,52.8,0.0,0.0,0.3,1.0,195.6,0.0,4.8,0.7
2020-10-14 02:00:00,30.204,75.229,555.3518505834936,12.8,13.3,12.0,58.3,60.4,56.4,0.0,0.0,0.3,0.9,155.4,0.0,4.8,0.6
2020-10-14 03:00:00,116.29300000000002,64.634,554.7760618585003,12.4,12.7,11.9,59.8,62.5,57.8,0.0,0.0,0.3,1.0,189.1,0.0,4.8,0.6
2020-10-14 04:00:00,166.28900000000002,239.52700000000004,554.0232396406839,12.7,13.1,12.3,57.7,59.2,56.5,0.0,0.0,0.2,0.8,199.1,0.0,4.5,0.6
2020-10-14 05:00:00,298.49,341.60500000000013,553.9362068965518,12.6,13.0,12.2,57.5,59.4,56.0,0.0,0.0,0.2,0.8,196.0,0.0,4.4,0.6
2020-10-14 06:00:00,863.1109999999996,910.8950000000004,489.70833333333337,12.7,13.5,12.2,57.9,59.5,55.2,22.7,60.3,0.2,0.9,183.7,0.0,4.6,0.6
2020-10-14 07:00:00,1415.324000000001,1827.3020000000008,338.84444444444443,15.8,18.4,13.4,49.6,55.3,41.6,180.3,286.2,0.4,2.0,180.5,0.0,5.3,0.9
2020-10-14 08:00:00,1155.5419999999997,1695.3170000000002,190.4726443768997,21.5,23.1,18.4,31.8,41.7,28.8,410.7,494.7,0.6,2.0,201.6,0.0,4.0,1.8
2020-10-14 09:00:00,980.307,1301.9800000000005,147.72936170212765,23.7,25.8,22.2,29.2,31.2,26.3,589.7,776.3,0.9,2.6,283.3,0.0,4.7,2.1
2020-10-14 10:00:00,612.1569999999998,1112.5310000000004,183.81469979296065,24.3,26.2,23.1,28.1,29.9,24.1,491.8,860.0,1.0,3.4,10.2,0.0,4.6,2.2
2020-10-14 11:00:00,780.0659999999996,973.8409999999992,269.4908108108108,25.0,27.0,23.6,25.7,28.5,21.7,454.9,815.0,1.4,4.3,13.5,0.0,4.0,2.4
2020-10-14 12:00:00,906.6919999999996,850.3839999999999,366.2926829268292,26.2,27.4,24.9,22.8,25.3,20.8,602.7,804.0,1.5,4.5,3.2,0.0,3.4,2.6
2020-10-14 13:00:00,1375.7220000000002,1367.0859999999996,392.3571428571429,25.7,26.8,24.6,22.9,24.6,20.7,362.8,769.7,1.2,4.5,353.0,0.0,2.9,2.5
2020-10-14 14:00:00,1636.7750000000003,1289.032,327.3100470957614,24.7,25.5,23.7,24.3,38.7,21.6,179.7,584.8,1.5,5.1,8.1,0.0,2.8,2.4
2020-10-14 15:00:00,1237.4810000000002,1424.2179999999994,246.45238095238096,22.1,23.8,20.9,50.6,56.8,37.9,133.6,200.0,1.6,3.9,53.5,0.0,11.3,1.3
2020-10-14 16:00:00,1139.6559999999995,1361.6449999999995,196.0972850678733,20.1,21.0,19.2,59.7,62.8,56.4,70.8,161.3,1.6,5.1,130.1,0.0,12.0,1.0
2020-10-14 17:00:00,1120.776,1191.341,227.1774332472007,18.8,19.4,18.2,64.0,65.9,62.5,5.9,23.7,1.4,5.0,128.0,0.0,11.8,0.8
2020-10-14 18:00:00,944.3289999999992,1206.0400000000004,391.9666666666667,18.0,18.4,17.6,67.3,68.8,65.7,0.0,0.0,0.8,3.4,118.5,0.0,11.8,0.7
2020-10-14 19:00:00,986.6809999999996,996.6019999999996,493.99407114624506,16.6,17.7,15.5,70.8,73.3,68.1,0.0,0.0,0.4,2.2,152.3,0.0,11.3,0.6
2020-10-14 20:00:00,762.9809999999997,738.45,542.9196428571429,15.5,15.9,14.9,72.3,74.9,69.9,0.0,0.0,0.5,2.1,193.4,0.0,10.5,0.5
2020-10-14 21:00:00,427.5849999999999,302.376,562.1111111111111,14.4,15.0,13.6,74.3,75.7,72.8,0.0,0.0,0.5,1.4,185.0,0.0,9.9,0.4
2020-10-14 22:00:00,298.6239999999999,191.18400000000003,570.9444444444443,13.1,13.7,12.5,75.3,77.1,74.0,0.0,0.0,0.5,1.3,194.3,0.0,8.8,0.4
2020-10-14 23:00:00,95.36499999999998,159.817,572.804347826087,12.3,12.9,11.8,77.8,80.3,72.9,0.0,0.0,0.4,1.5,190.6,0.0,8.6,0.3
2020-10-15 00:00:00,79.863,74.37899999999999,573.4,13.6,15.2,11.7,51.2,72.9,38.2,0.0,0.0,0.4,1.9,215.1,0.0,3.5,0.8
2020-10-15 01:00:00,154.558,93.391,573.8,11.2,11.8,10.6,60.5,67.8,56.2,0.0,0.0,0.4,1.2,190.5,0.0,3.8,0.5
2020-10-15 02:00:00,130.93200000000002,117.29100000000004,574.3,11.2,11.9,10.6,50.2,56.9,44.7,0.0,0.0,0.6,1.7,200.9,0.0,1.2,0.7
2020-10-15 03:00:00,142.90399999999997,164.908,574.6,11.5,13.4,10.6,46.3,50.5,37.6,0.0,0.0,0.5,1.3,200.1,0.0,0.3,0.7
2020-10-15 04:00:00,262.39000000000004,182.969,574.9444444444445,13.2,13.7,12.6,37.8,39.8,35.5,0.0,0.0,0.7,1.5,193.7,0.0,-0.9,0.9
2020-10-15 05:00:00,247.857,464.682,552.9608294930875,13.3,13.7,13.1,37.0,38.5,35.6,0.0,0.0,0.6,1.9,198.9,0.0,-1.0,1.0
2020-10-15 06:00:00,783.8300000000003,823.262,461.4478260869565,12.0,13.4,11.3,42.3,45.4,36.9,12.2,49.5,0.4,1.1,197.9,0.0,-0.4,0.8
2020-10-15 07:00:00,1483.1840000000002,1865.9069999999997,283.60275862068966,15.0,17.1,12.0,34.7,42.3,30.5,206.3,305.6,0.5,2.1,225.3,0.0,-0.5,1.1
2020-10-15 08:00:00,1080.1790000000003,1593.216,137.64775413711584,18.3,19.9,16.8,29.6,32.2,26.0,405.4,497.0,0.6,2.5,285.4,0.0,0.2,1.5
2020-10-15 09:00:00,939.2140000000004,1397.678,87.53796296296296,20.6,21.6,19.6,24.9,27.7,22.4,574.0,643.1,1.1,3.3,321.5,0.0,-0.1,1.8
2020-10-15 10:00:00,805.7020000000003,1113.457,132.45974955277282,22.1,23.3,21.1,22.3,24.1,19.8,687.7,724.7,1.2,4.1,342.0,0.0,-0.5,2.1
2020-10-15 11:00:00,820.1220000000004,931.914,230.83677298311449,22.8,23.8,21.6,21.0,22.9,19.4,740.5,750.5,1.1,4.3,348.6,0.0,-0.7,2.2
2020-10-15 12:00:00,855.9480000000004,1013.565,331.7822966507177,24.0,24.7,23.2,18.9,20.7,17.5,729.2,750.5,1.5,5.0,345.0,0.0,-1.1,2.4
2020-10-15 13:00:00,1286.6560000000009,1149.7010000000002,354.725,24.8,25.4,24.0,17.6,18.9,16.1,648.8,698.7,1.1,3.5,345.0,0.0,-1.5,2.6
2020-10-15 14:00:00,1385.9740000000008,1386.614,283.9514285714285,24.8,25.2,24.1,17.3,18.4,16.2,512.3,589.1,1.0,3.3,339.0,0.0,-1.7,2.6
2020-10-15 15:00:00,1266.052000000001,1090.9130000000002,189.64444444444445,23.6,25.4,22.2,18.8,21.6,16.4,186.8,427.8,0.6,2.4,303.5,0.0,-1.5,2.4
2020-10-15 16:00:00,1037.9200000000008,1156.284,138.17163504968383,22.4,23.6,21.6,21.6,23.8,19.1,70.4,210.7,0.2,1.5,321.7,0.0,-0.6,2.1
2020-10-15 17:00:00,918.1790000000004,1045.0219999999997,179.9257602862254,20.8,21.9,19.7,28.7,31.9,21.3,4.6,23.7,0.5,2.3,187.0,0.0,1.9,1.8
2020-10-15 18:00:00,1152.532000000001,1124.4040000000002,338.3924418604651,18.4,19.7,17.0,34.7,40.3,30.8,0.0,0.0,0.3,1.0,158.9,0.0,2.5,1.4
2020-10-15 19:00:00,836.3579999999997,977.2609999999996,467.57738095238096,17.5,18.0,16.9,38.8,40.4,36.8,0.0,0.0,0.6,1.7,192.6,0.0,3.3,1.2
2020-10-15 20:00:00,730.2300000000001,774.3209999999997,524.2906178489702,17.4,18.1,16.0,41.4,44.8,39.7,0.0,0.0,0.8,2.1,196.2,0.0,4.2,1.2
2020-10-15 21:00:00,540.2990000000002,386.67299999999983,544.0178571428571,15.3,16.1,14.1,44.5,46.1,41.3,0.0,0.0,0.5,1.3,204.7,0.0,3.3,1.0
2020-10-15 22:00:00,214.97,180.632,557.6565656565656,14.6,15.6,13.5,42.0,48.6,37.7,0.0,0.0,0.6,1.4,192.6,0.0,1.8,1.0
2020-10-15 23:00:00,129.578,131.83100000000002,568.7638888888889,12.5,13.8,11.6,48.7,56.5,42.9,0.0,0.0,0.1,0.7,193.2,0.0,2.0,0.7
2020-10-16 00:00:00,113.92,92.49,570.94,12.1,12.4,11.7,46.5,57.3,42.8,0.0,0.0,0.6,1.6,193.3,0.0,0.9,0.8
2020-10-16 01:00:00,60.701,100.893,570.8713450292398,12.2,12.5,11.7,42.2,44.3,40.7,0.0,0.0,0.6,1.8,189.8,0.0,-0.3,0.8
2020-10-16 02:00:00,106.062,140.39800000000002,571.0,12.0,12.6,11.4,42.7,44.9,40.4,0.0,0.0,0.5,1.2,194.0,0.0,-0.3,0.8
