recvTime;free
2020-07-24 07:00:00;389.64166666666665
2020-07-24 08:00:00;265.2763532763533
2020-07-24 09:00:00;211.13372582001682
2020-07-24 10:00:00;198.59282051282054
2020-07-24 11:00:00;287.4787878787879
2020-07-24 12:00:00;385.1344537815126
2020-07-24 13:00:00;445.4626532887402
2020-07-24 14:00:00;446.2223529411765
2020-07-24 15:00:00;437.7809523809524
2020-07-24 16:00:00;425.6811594202899
2020-07-24 17:00:00;418.3885714285714
2020-07-24 18:00:00;436.7202380952381
2020-07-24 19:00:00;506.145238095238
2020-07-24 20:00:00;551.7754010695187
2020-07-24 21:00:00;570.547619047619
2020-07-24 22:00:00;583.3461538461538
2020-07-24 23:00:00;593.8
2020-07-25 00:00:00;595.125
2020-07-25 01:00:00;597.5
2020-07-25 02:00:00;597.0172413793103
2020-07-25 03:00:00;596.0952380952381
2020-07-25 04:00:00;594.0117056856187
2020-07-25 05:00:00;589.6538461538462
2020-07-25 06:00:00;579.5714285714286
2020-07-25 07:00:00;563.0477941176471
2020-07-25 08:00:00;515.53452685422
2020-07-25 09:00:00;450.60539215686276
2020-07-25 10:00:00;423.133655394525
2020-07-25 11:00:00;462.6015325670498
2020-07-25 12:00:00;501.89122807017543
2020-07-25 13:00:00;525.8029891304348
2020-07-25 14:00:00;540.2944444444445
2020-07-25 15:00:00;545.3333333333333
2020-07-25 16:00:00;540.9455128205128
2020-07-25 17:00:00;502.4341736694678
2020-07-25 18:00:00;485.35215053763443
2020-07-25 19:00:00;528.6347826086957
2020-07-25 20:00:00;562.25
2020-07-25 21:00:00;577.7539682539682
2020-07-25 22:00:00;591.3333333333333
2020-07-25 23:00:00;597.0
2020-07-26 00:00:00;598.5
2020-07-26 01:00:00;599.5
2020-07-26 02:00:00;599.0
2020-07-26 03:00:00;597.3333333333333
2020-07-26 04:00:00;596.9285714285714
2020-07-26 05:00:00;593.3374689826303
2020-07-26 06:00:00;591.1333333333333
2020-07-26 07:00:00;591.2843137254902
2020-07-26 08:00:00;592.7
2020-07-26 09:00:00;590.5
2020-07-26 10:00:00;584.4553571428571
2020-07-26 11:00:00;576.9952380952382
2020-07-26 12:00:00;578.1190476190476
2020-07-26 13:00:00;580.0222222222222
2020-07-26 14:00:00;581.0
2020-07-26 15:00:00;582.7857142857142
2020-07-26 16:00:00;586.3660714285714
2020-07-26 17:00:00;583.8222222222223
2020-07-26 18:00:00;581.3099415204679
2020-07-26 19:00:00;571.7956521739131
2020-07-26 20:00:00;577.5
2020-07-26 21:00:00;588.8666666666667
2020-07-26 22:00:00;592.24
2020-07-26 23:00:00;568.6212121212121
2020-07-27 00:00:00;544.6868686868687
2020-07-27 01:00:00;520.8342245989305
2020-07-27 02:00:00;496.9848484848485
2020-07-27 03:00:00;472.8917748917749
2020-07-27 04:00:00;447.61616161616166
2020-07-27 05:00:00;413.25589225589226
2020-07-27 06:00:00;347.6808080808081
2020-07-27 07:00:00;267.8109090909091
2020-07-27 08:00:00;189.65212121212122
2020-07-27 09:00:00;153.55555555555557
