recvTime;free
2020-10-07 20:00:00;538.2857142857142
2020-10-07 21:00:00;558.9166666666667
2020-10-07 22:00:00;569.8333333333333
2020-10-07 23:00:00;572.1315789473684
2020-10-08 00:00:00;571.9954545454545
2020-10-08 01:00:00;571.9904761904761
2020-10-08 02:00:00;572.0333333333333
2020-10-08 03:00:00;571.9022556390978
2020-10-08 04:00:00;569.4047619047619
2020-10-08 05:00:00;550.0893970893972
2020-10-08 06:00:00;450.59661835748796
2020-10-08 07:00:00;281.06233062330625
2020-10-08 08:00:00;129.19829787234042
2020-10-08 09:00:00;112.81846153846153
2020-10-08 10:00:00;147.036750483559
2020-10-08 11:00:00;259.095
2020-10-08 12:00:00;347.59343434343435
2020-10-08 13:00:00;376.3598484848485
2020-10-08 14:00:00;306.0851851851852
2020-10-08 15:00:00;206.7111292962357
2020-10-08 16:00:00;164.0
2020-10-08 17:00:00;228.84786324786324
2020-10-08 18:00:00;371.1281512605042
2020-10-08 19:00:00;468.36
2020-10-08 20:00:00;524.5169172932331
2020-10-08 21:00:00;547.275
2020-10-08 22:00:00;559.2941176470588
2020-10-08 23:00:00;563.7055555555555
2020-10-09 00:00:00;563.4013157894738
2020-10-09 01:00:00;563.375
2020-10-09 02:00:00;564.4375
2020-10-09 03:00:00;563.5
2020-10-09 04:00:00;563.590909090909
2020-10-09 05:00:00;547.1487068965517
2020-10-09 06:00:00;479.1842105263158
2020-10-09 07:00:00;344.7261273209549
2020-10-09 08:00:00;194.47217675941081
2020-10-09 09:00:00;113.2827380952381
2020-10-09 10:00:00;127.85789473684211
2020-10-09 11:00:00;199.0142977291842
2020-10-09 12:00:00;303.52079002079006
2020-10-09 13:00:00;343.4102564102564
2020-10-09 14:00:00;327.5576923076923
2020-10-09 15:00:00;264.43024390243903
2020-10-09 16:00:00;217.14823529411765
2020-10-09 17:00:00;242.6174089068826
2020-10-09 18:00:00;333.7972027972028
2020-10-09 19:00:00;412.9005847953216
2020-10-09 20:00:00;479.33116883116884
2020-10-09 21:00:00;522.5654761904761
2020-10-09 22:00:00;550.2222222222222
2020-10-09 23:00:00;567.6
2020-10-10 00:00:00;570.7777777777778
2020-10-10 01:00:00;571.0
2020-10-10 02:00:00;571.0333333333333
2020-10-10 03:00:00;570.9444444444445
2020-10-10 04:00:00;571.5833333333333
2020-10-10 05:00:00;569.0714285714286
2020-10-10 06:00:00;560.9761273209549
2020-10-10 07:00:00;544.2727272727273
2020-10-10 08:00:00;491.0985714285714
2020-10-10 09:00:00;413.8287037037037
2020-10-10 10:00:00;361.8282051282051
2020-10-10 11:00:00;346.0179310344828
2020-10-10 12:00:00;397.3763736263736
2020-10-10 13:00:00;427.5611285266458
2020-10-10 14:00:00;425.8542199488491
2020-10-10 15:00:00;407.76
2020-10-10 16:00:00;360.8205128205128
2020-10-10 17:00:00;276.42
2020-10-10 18:00:00;280.46969696969694
2020-10-10 19:00:00;339.3965517241379
2020-10-10 20:00:00;439.64367816091954
2020-10-10 21:00:00;502.2348484848485
2020-10-10 22:00:00;544.0
2020-10-10 23:00:00;569.6388888888889
2020-10-11 00:00:00;576.4246153846154
2020-10-11 01:00:00;576.7727272727273
2020-10-11 02:00:00;577.0254545454545
2020-10-11 03:00:00;576.8935185185185
2020-10-11 04:00:00;575.43006993007
2020-10-11 05:00:00;575.2063492063492
2020-10-11 06:00:00;572.5769230769231
2020-10-11 07:00:00;574.2857142857142
2020-10-11 08:00:00;574.4848484848485
2020-10-11 09:00:00;569.7
2020-10-11 10:00:00;564.3888888888889
2020-10-11 11:00:00;556.8869047619048
2020-10-11 12:00:00;550.5882352941176
2020-10-11 13:00:00;547.9
2020-10-11 14:00:00;550.6
2020-10-11 15:00:00;559.737556561086
2020-10-11 16:00:00;559.4912280701753
2020-10-11 17:00:00;551.0384615384615
2020-10-11 18:00:00;542.6073781291173
2020-10-11 19:00:00;539.5873015873016
2020-10-11 20:00:00;553.088888888889
2020-10-11 21:00:00;565.3571428571429
2020-10-11 22:00:00;576.8851674641148
2020-10-11 23:00:00;581.5
2020-10-12 00:00:00;582.0
2020-10-12 01:00:00;581.75
2020-10-12 02:00:00;582.0454545454545
2020-10-12 03:00:00;584.0
2020-10-12 04:00:00;584.1666666666667
2020-10-12 05:00:00;582.9333333333334
2020-10-12 06:00:00;584.1
2020-10-12 07:00:00;581.875
2020-10-12 08:00:00;555.2114285714285
2020-10-12 09:00:00;465.1168091168091
2020-10-12 10:00:00;430.7422360248447
2020-10-12 11:00:00;432.21090909090907
2020-10-12 12:00:00;445.3
2020-10-12 13:00:00;449.8809523809524
2020-10-12 14:00:00;459.55
2020-10-12 15:00:00;475.70652173913044
2020-10-12 16:00:00;469.38461538461536
2020-10-12 17:00:00;463.2037037037037
2020-10-12 18:00:00;510.2990196078431
2020-10-12 19:00:00;547.6953201970443
2020-10-12 20:00:00;558.6236720682969
2020-10-12 21:00:00;563.5712547087801
2020-10-12 22:00:00;566.1342219646478
2020-10-12 23:00:00;566.840046363373
2020-10-13 00:00:00;566.5815850478123
2020-10-13 01:00:00;566.3231237322516
2020-10-13 02:00:00;565.924552526581
2020-10-13 03:00:00;565.3490582439872
2020-10-13 04:00:00;563.1002607939727
