,fecha,periodo,viajes,timestamp
531,20200731,03,7.979,2020-07-31 03:00:00
532,20200731,05,6.96,2020-07-31 05:00:00
533,20200731,06,67.695,2020-07-31 06:00:00
534,20200731,07,49.733,2020-07-31 07:00:00
535,20200731,08,22.874,2020-07-31 08:00:00
536,20200731,09,18.506999999999998,2020-07-31 09:00:00
537,20200731,10,12.477999999999998,2020-07-31 10:00:00
538,20200731,11,7.979,2020-07-31 11:00:00
539,20200731,12,19.529000000000003,2020-07-31 12:00:00
540,20200731,13,21.6,2020-07-31 13:00:00
541,20200731,14,4.458,2020-07-31 14:00:00
542,20200731,15,18.064999999999998,2020-07-31 15:00:00
543,20200731,17,13.885000000000002,2020-07-31 17:00:00
544,20200731,18,5.468999999999999,2020-07-31 18:00:00
545,20200731,19,27.878,2020-07-31 19:00:00
546,20200731,21,9.498,2020-07-31 21:00:00
547,20200731,22,5.468999999999999,2020-07-31 22:00:00
