,fecha,periodo,viajes,timestamp
75,20200705,09,6.4110000000000005,2020-07-05 09:00:00
76,20200705,10,11.57,2020-07-05 10:00:00
77,20200705,11,5.781000000000001,2020-07-05 11:00:00
78,20200705,12,23.035999999999998,2020-07-05 12:00:00
79,20200705,13,20.617,2020-07-05 13:00:00
80,20200705,15,5.153,2020-07-05 15:00:00
81,20200705,16,16.747,2020-07-05 16:00:00
82,20200705,17,31.944,2020-07-05 17:00:00
83,20200705,18,10.697000000000001,2020-07-05 18:00:00
84,20200705,19,26.22,2020-07-05 19:00:00
85,20200705,20,9.873,2020-07-05 20:00:00
86,20200705,21,27.143,2020-07-05 21:00:00
87,20200705,22,7.732,2020-07-05 22:00:00
88,20200705,23,5.603,2020-07-05 23:00:00
89,20200706,00,5.287000000000001,2020-07-06 00:00:00
90,20200706,01,15.458000000000002,2020-07-06 01:00:00
91,20200706,03,6.22,2020-07-06 03:00:00
92,20200706,04,5.899,2020-07-06 04:00:00
93,20200706,05,6.274,2020-07-06 05:00:00
94,20200706,07,38.510000000000005,2020-07-06 07:00:00
95,20200706,08,47.03999999999999,2020-07-06 08:00:00
96,20200706,09,46.394999999999996,2020-07-06 09:00:00
97,20200706,10,13.583,2020-07-06 10:00:00
98,20200706,13,23.477999999999998,2020-07-06 13:00:00
99,20200706,14,35.206,2020-07-06 14:00:00
100,20200706,15,18.758,2020-07-06 15:00:00
101,20200706,16,12.972999999999999,2020-07-06 16:00:00
102,20200706,17,40.51100000000001,2020-07-06 17:00:00
103,20200706,18,51.396,2020-07-06 18:00:00
104,20200706,19,20.655,2020-07-06 19:00:00
105,20200707,00,4.377,2020-07-07 00:00:00
106,20200707,02,7.041,2020-07-07 02:00:00
107,20200707,04,11.675,2020-07-07 04:00:00
108,20200707,06,37.522,2020-07-07 06:00:00
109,20200707,07,45.631,2020-07-07 07:00:00
110,20200707,08,15.547,2020-07-07 08:00:00
111,20200707,09,27.631999999999998,2020-07-07 09:00:00
112,20200707,10,44.992000000000004,2020-07-07 10:00:00
113,20200707,11,32.805,2020-07-07 11:00:00
114,20200707,12,5.439,2020-07-07 12:00:00
115,20200707,13,20.192999999999998,2020-07-07 13:00:00
116,20200707,14,22.309,2020-07-07 14:00:00
117,20200707,15,14.181999999999999,2020-07-07 15:00:00
118,20200707,16,13.283999999999999,2020-07-07 16:00:00
119,20200707,17,24.776,2020-07-07 17:00:00
120,20200707,18,6.564,2020-07-07 18:00:00
121,20200707,19,13.652000000000001,2020-07-07 19:00:00
122,20200707,20,4.377,2020-07-07 20:00:00
123,20200707,21,5.439,2020-07-07 21:00:00
124,20200707,22,13.27,2020-07-07 22:00:00
125,20200708,00,9.464,2020-07-08 00:00:00
126,20200708,03,6.1339999999999995,2020-07-08 03:00:00
127,20200708,04,17.491999999999997,2020-07-08 04:00:00
128,20200708,05,12.030999999999999,2020-07-08 05:00:00
129,20200708,06,24.941000000000003,2020-07-08 06:00:00
130,20200708,07,40.92,2020-07-08 07:00:00
131,20200708,08,36.014,2020-07-08 08:00:00
132,20200708,09,29.191000000000003,2020-07-08 09:00:00
133,20200708,10,12.168000000000001,2020-07-08 10:00:00
134,20200708,11,12.030999999999999,2020-07-08 11:00:00
135,20200708,12,12.477,2020-07-08 12:00:00
136,20200708,14,15.097999999999999,2020-07-08 14:00:00
137,20200708,15,5.856,2020-07-08 15:00:00
138,20200708,16,21.721,2020-07-08 16:00:00
139,20200708,17,15.195999999999998,2020-07-08 17:00:00
140,20200708,18,19.236,2020-07-08 18:00:00
141,20200708,19,9.464,2020-07-08 19:00:00
142,20200708,20,5.4239999999999995,2020-07-08 20:00:00
143,20200708,22,7.782,2020-07-08 22:00:00
144,20200709,00,13.149000000000001,2020-07-09 00:00:00
145,20200709,03,13.802,2020-07-09 03:00:00
146,20200709,05,20.017000000000003,2020-07-09 05:00:00
147,20200709,06,14.818,2020-07-09 06:00:00
148,20200709,07,36.543,2020-07-09 07:00:00
149,20200709,08,41.882,2020-07-09 08:00:00
150,20200709,09,26.779,2020-07-09 09:00:00
151,20200709,10,10.627,2020-07-09 10:00:00
152,20200709,11,11.530999999999999,2020-07-09 11:00:00
153,20200709,12,20.349,2020-07-09 12:00:00
154,20200709,13,15.541,2020-07-09 13:00:00
155,20200709,15,17.373,2020-07-09 15:00:00
156,20200709,17,20.921999999999997,2020-07-09 17:00:00
157,20200709,18,21.475999999999996,2020-07-09 18:00:00
158,20200709,19,6.039,2020-07-09 19:00:00
159,20200709,21,28.180999999999997,2020-07-09 21:00:00
160,20200709,22,9.066,2020-07-09 22:00:00
161,20200709,23,4.287,2020-07-09 23:00:00
162,20200710,00,5.975,2020-07-10 00:00:00
163,20200710,02,12.129,2020-07-10 02:00:00
164,20200710,05,5.377999999999999,2020-07-10 05:00:00
165,20200710,06,18.561,2020-07-10 06:00:00
166,20200710,07,89.04199999999999,2020-07-10 07:00:00
167,20200710,08,32.724000000000004,2020-07-10 08:00:00
168,20200710,09,14.507000000000001,2020-07-10 09:00:00
169,20200710,10,18.234,2020-07-10 10:00:00
170,20200710,12,5.172000000000001,2020-07-10 12:00:00
171,20200710,14,27.283,2020-07-10 14:00:00
172,20200710,16,13.463000000000001,2020-07-10 16:00:00
173,20200710,17,28.827,2020-07-10 17:00:00
174,20200710,18,6.2829999999999995,2020-07-10 18:00:00
175,20200710,19,24.656999999999996,2020-07-10 19:00:00
176,20200710,22,14.059,2020-07-10 22:00:00
177,20200711,00,4.359,2020-07-11 00:00:00
178,20200711,01,5.327999999999999,2020-07-11 01:00:00
179,20200711,03,4.359,2020-07-11 03:00:00
180,20200711,06,4.359,2020-07-11 06:00:00
181,20200711,07,4.578,2020-07-11 07:00:00
182,20200711,08,5.492999999999999,2020-07-11 08:00:00
183,20200711,09,7.817,2020-07-11 09:00:00
184,20200711,11,13.309999999999999,2020-07-11 11:00:00
185,20200711,12,23.622999999999998,2020-07-11 12:00:00
186,20200711,14,11.093,2020-07-11 14:00:00
187,20200711,15,6.982,2020-07-11 15:00:00
188,20200711,16,5.492999999999999,2020-07-11 16:00:00
189,20200711,17,12.468,2020-07-11 17:00:00
190,20200711,18,10.655999999999999,2020-07-11 18:00:00
191,20200711,19,5.765,2020-07-11 19:00:00
192,20200711,20,11.875,2020-07-11 20:00:00
193,20200711,21,4.359,2020-07-11 21:00:00
194,20200711,22,7.817,2020-07-11 22:00:00
195,20200712,00,15.728000000000002,2020-07-12 00:00:00
196,20200712,01,5.496,2020-07-12 01:00:00
197,20200712,03,4.578,2020-07-12 03:00:00
198,20200712,11,19.405,2020-07-12 11:00:00
199,20200712,12,6.572,2020-07-12 12:00:00
200,20200712,13,15.822000000000003,2020-07-12 13:00:00
201,20200712,15,5.496,2020-07-12 15:00:00
202,20200712,16,4.578,2020-07-12 16:00:00
203,20200712,17,30.093999999999998,2020-07-12 17:00:00
204,20200712,19,8.18,2020-07-12 19:00:00
205,20200712,20,38.766000000000005,2020-07-12 20:00:00
206,20200712,21,14.273,2020-07-12 21:00:00
207,20200712,22,8.18,2020-07-12 22:00:00
208,20200712,23,4.578,2020-07-12 23:00:00
209,20200713,05,22.650000000000002,2020-07-13 05:00:00
210,20200713,06,7.307,2020-07-13 06:00:00
211,20200713,07,45.370999999999995,2020-07-13 07:00:00
212,20200713,08,60.294,2020-07-13 08:00:00
213,20200713,09,21.229,2020-07-13 09:00:00
214,20200713,10,22.967,2020-07-13 10:00:00
215,20200713,11,5.249,2020-07-13 11:00:00
216,20200713,12,7.8260000000000005,2020-07-13 12:00:00
217,20200713,13,6.037000000000001,2020-07-13 13:00:00
218,20200713,14,32.701,2020-07-13 14:00:00
219,20200713,16,6.718,2020-07-13 16:00:00
220,20200713,17,9.338000000000001,2020-07-13 17:00:00
221,20200713,18,21.604999999999997,2020-07-13 18:00:00
222,20200713,19,38.804,2020-07-13 19:00:00
223,20200713,20,9.271,2020-07-13 20:00:00
224,20200713,21,10.498,2020-07-13 21:00:00
225,20200714,01,7.685,2020-07-14 01:00:00
226,20200714,02,8.256,2020-07-14 02:00:00
227,20200714,04,5.34,2020-07-14 04:00:00
228,20200714,05,4.2139999999999995,2020-07-14 05:00:00
229,20200714,06,45.934,2020-07-14 06:00:00
230,20200714,07,56.891999999999996,2020-07-14 07:00:00
231,20200714,08,46.940000000000005,2020-07-14 08:00:00
232,20200714,09,16.881,2020-07-14 09:00:00
233,20200714,10,27.072999999999997,2020-07-14 10:00:00
234,20200714,12,17.587,2020-07-14 12:00:00
235,20200714,13,15.448,2020-07-14 13:00:00
236,20200714,14,21.782,2020-07-14 14:00:00
237,20200714,15,46.14,2020-07-14 15:00:00
238,20200714,16,38.498999999999995,2020-07-14 16:00:00
239,20200714,17,9.386000000000001,2020-07-14 17:00:00
240,20200714,18,26.235,2020-07-14 18:00:00
241,20200714,19,16.43,2020-07-14 19:00:00
242,20200714,20,19.583,2020-07-14 20:00:00
243,20200714,21,5.939,2020-07-14 21:00:00
244,20200715,01,13.404000000000002,2020-07-15 01:00:00
245,20200715,02,10.985999999999999,2020-07-15 02:00:00
246,20200715,03,5.8870000000000005,2020-07-15 03:00:00
247,20200715,04,6.367000000000001,2020-07-15 04:00:00
248,20200715,05,22.374000000000002,2020-07-15 05:00:00
249,20200715,06,8.684,2020-07-15 06:00:00
250,20200715,07,38.471000000000004,2020-07-15 07:00:00
251,20200715,08,37.544,2020-07-15 08:00:00
252,20200715,09,58.18900000000001,2020-07-15 09:00:00
253,20200715,11,16.013,2020-07-15 11:00:00
254,20200715,12,36.991,2020-07-15 12:00:00
255,20200715,13,41.336,2020-07-15 13:00:00
256,20200715,14,15.945,2020-07-15 14:00:00
257,20200715,15,11.102,2020-07-15 15:00:00
258,20200715,16,11.386000000000001,2020-07-15 16:00:00
259,20200715,17,24.562,2020-07-15 17:00:00
260,20200715,18,11.832,2020-07-15 18:00:00
261,20200715,19,11.475,2020-07-15 19:00:00
262,20200715,20,4.965,2020-07-15 20:00:00
263,20200715,21,7.124,2020-07-15 21:00:00
264,20200715,22,4.668,2020-07-15 22:00:00
265,20200716,00,4.5360000000000005,2020-07-16 00:00:00
266,20200716,01,15.947,2020-07-16 01:00:00
267,20200716,02,6.582999999999999,2020-07-16 02:00:00
268,20200716,04,4.22,2020-07-16 04:00:00
269,20200716,05,30.061999999999998,2020-07-16 05:00:00
270,20200716,06,35.716,2020-07-16 06:00:00
271,20200716,07,52.303,2020-07-16 07:00:00
272,20200716,08,34.696,2020-07-16 08:00:00
273,20200716,09,14.142,2020-07-16 09:00:00
274,20200716,10,22.992,2020-07-16 10:00:00
275,20200716,12,11.059,2020-07-16 12:00:00
276,20200716,13,21.942999999999998,2020-07-16 13:00:00
277,20200716,14,23.840999999999998,2020-07-16 14:00:00
278,20200716,15,31.033,2020-07-16 15:00:00
279,20200716,16,36.278,2020-07-16 16:00:00
280,20200716,17,23.026,2020-07-16 17:00:00
281,20200716,18,23.116,2020-07-16 18:00:00
282,20200716,19,20.822,2020-07-16 19:00:00
283,20200716,20,18.119,2020-07-16 20:00:00
284,20200716,21,18.015,2020-07-16 21:00:00
285,20200716,22,5.935,2020-07-16 22:00:00
286,20200717,01,5.362,2020-07-17 01:00:00
287,20200717,03,14.476,2020-07-17 03:00:00
288,20200717,04,5.362,2020-07-17 04:00:00
289,20200717,05,12.030999999999999,2020-07-17 05:00:00
290,20200717,06,38.216,2020-07-17 06:00:00
291,20200717,07,56.094,2020-07-17 07:00:00
292,20200717,08,52.562999999999995,2020-07-17 08:00:00
293,20200717,09,37.077,2020-07-17 09:00:00
294,20200717,10,10.946,2020-07-17 10:00:00
295,20200717,11,16.889,2020-07-17 11:00:00
296,20200717,12,46.138000000000005,2020-07-17 12:00:00
297,20200717,13,33.772999999999996,2020-07-17 13:00:00
298,20200717,14,11.447,2020-07-17 14:00:00
299,20200717,15,28.913,2020-07-17 15:00:00
300,20200717,16,26.869,2020-07-17 16:00:00
301,20200717,17,11.722999999999999,2020-07-17 17:00:00
302,20200717,19,11.447,2020-07-17 19:00:00
303,20200717,20,5.362,2020-07-17 20:00:00
304,20200717,21,6.138999999999999,2020-07-17 21:00:00
305,20200717,22,8.31,2020-07-17 22:00:00
306,20200717,23,5.8629999999999995,2020-07-17 23:00:00
307,20200718,00,6.547999999999999,2020-07-18 00:00:00
308,20200718,01,8.231,2020-07-18 01:00:00
309,20200718,02,5.891,2020-07-18 02:00:00
310,20200718,06,6.609,2020-07-18 06:00:00
311,20200718,07,5.891,2020-07-18 07:00:00
312,20200718,08,18.872999999999998,2020-07-18 08:00:00
313,20200718,09,20.837,2020-07-18 09:00:00
314,20200718,10,22.071,2020-07-18 10:00:00
315,20200718,11,8.231,2020-07-18 11:00:00
316,20200718,12,5.891,2020-07-18 12:00:00
317,20200718,13,5.465,2020-07-18 13:00:00
318,20200718,14,5.6770000000000005,2020-07-18 14:00:00
319,20200718,15,13.908000000000001,2020-07-18 15:00:00
320,20200718,16,5.891,2020-07-18 16:00:00
321,20200718,17,18.064,2020-07-18 17:00:00
322,20200718,18,12.225,2020-07-18 18:00:00
323,20200718,19,18.834,2020-07-18 19:00:00
324,20200718,20,17.468,2020-07-18 20:00:00
325,20200718,21,13.218,2020-07-18 21:00:00
326,20200718,22,5.465,2020-07-18 22:00:00
327,20200718,23,4.5569999999999995,2020-07-18 23:00:00
328,20200719,01,7.242000000000001,2020-07-19 01:00:00
329,20200719,06,5.652,2020-07-19 06:00:00
330,20200719,09,6.031000000000001,2020-07-19 09:00:00
331,20200719,10,5.812,2020-07-19 10:00:00
332,20200719,11,17.230999999999998,2020-07-19 11:00:00
333,20200719,14,5.608,2020-07-19 14:00:00
334,20200719,15,9.579,2020-07-19 15:00:00
335,20200719,16,7.528,2020-07-19 16:00:00
336,20200719,17,33.248,2020-07-19 17:00:00
337,20200719,18,29.703000000000003,2020-07-19 18:00:00
338,20200719,19,20.197,2020-07-19 19:00:00
339,20200719,20,20.949,2020-07-19 20:00:00
340,20200719,21,54.733999999999995,2020-07-19 21:00:00
341,20200719,22,37.282,2020-07-19 22:00:00
342,20200719,23,5.608,2020-07-19 23:00:00
343,20200720,01,4.24,2020-07-20 01:00:00
344,20200720,03,12.693999999999999,2020-07-20 03:00:00
345,20200720,04,20.644,2020-07-20 04:00:00
346,20200720,06,38.55500000000001,2020-07-20 06:00:00
347,20200720,07,122.55499999999998,2020-07-20 07:00:00
348,20200720,08,54.086000000000006,2020-07-20 08:00:00
349,20200720,09,24.657999999999998,2020-07-20 09:00:00
350,20200720,10,11.524999999999999,2020-07-20 10:00:00
351,20200720,11,15.751999999999999,2020-07-20 11:00:00
352,20200720,12,9.426,2020-07-20 12:00:00
353,20200720,13,13.899999999999999,2020-07-20 13:00:00
354,20200720,14,32.016,2020-07-20 14:00:00
355,20200720,15,19.842,2020-07-20 15:00:00
356,20200720,16,26.097,2020-07-20 16:00:00
357,20200720,18,21.240000000000002,2020-07-20 18:00:00
358,20200720,19,20.795,2020-07-20 19:00:00
359,20200720,21,4.5680000000000005,2020-07-20 21:00:00
360,20200721,00,7.335,2020-07-21 00:00:00
361,20200721,01,6.38,2020-07-21 01:00:00
362,20200721,03,6.211,2020-07-21 03:00:00
363,20200721,04,7.2139999999999995,2020-07-21 04:00:00
364,20200721,05,5.9,2020-07-21 05:00:00
365,20200721,06,49.05199999999999,2020-07-21 06:00:00
366,20200721,07,73.048,2020-07-21 07:00:00
367,20200721,08,52.635999999999996,2020-07-21 08:00:00
368,20200721,09,21.427,2020-07-21 09:00:00
369,20200721,10,28.610000000000003,2020-07-21 10:00:00
370,20200721,13,4.481,2020-07-21 13:00:00
371,20200721,14,17.283,2020-07-21 14:00:00
372,20200721,15,14.620000000000001,2020-07-21 15:00:00
373,20200721,16,32.242,2020-07-21 16:00:00
374,20200721,17,22.269,2020-07-21 17:00:00
375,20200721,18,27.351,2020-07-21 18:00:00
376,20200721,19,5.452000000000001,2020-07-21 19:00:00
377,20200721,20,5.452000000000001,2020-07-21 20:00:00
378,20200721,23,5.3389999999999995,2020-07-21 23:00:00
379,20200722,00,4.383,2020-07-22 00:00:00
380,20200722,05,11.594000000000001,2020-07-22 05:00:00
381,20200722,06,59.947,2020-07-22 06:00:00
382,20200722,07,51.081,2020-07-22 07:00:00
383,20200722,08,49.629,2020-07-22 08:00:00
384,20200722,09,46.265,2020-07-22 09:00:00
385,20200722,10,29.939999999999998,2020-07-22 10:00:00
386,20200722,11,16.246,2020-07-22 11:00:00
387,20200722,12,18.936,2020-07-22 12:00:00
388,20200722,14,27.651000000000003,2020-07-22 14:00:00
389,20200722,15,26.141999999999996,2020-07-22 15:00:00
390,20200722,16,13.34,2020-07-22 16:00:00
391,20200722,17,29.05,2020-07-22 17:00:00
392,20200722,18,6.347,2020-07-22 18:00:00
393,20200722,19,17.482,2020-07-22 19:00:00
394,20200722,20,13.045,2020-07-22 20:00:00
395,20200722,21,11.622,2020-07-22 21:00:00
396,20200722,22,7.211,2020-07-22 22:00:00
397,20200723,06,40.047000000000004,2020-07-23 06:00:00
398,20200723,07,84.36399999999999,2020-07-23 07:00:00
399,20200723,08,40.14,2020-07-23 08:00:00
400,20200723,09,23.636,2020-07-23 09:00:00
401,20200723,10,32.256,2020-07-23 10:00:00
402,20200723,11,4.191,2020-07-23 11:00:00
403,20200723,12,7.188,2020-07-23 12:00:00
404,20200723,13,5.831,2020-07-23 13:00:00
405,20200723,14,21.657,2020-07-23 14:00:00
406,20200723,15,16.854,2020-07-23 15:00:00
407,20200723,16,32.42699999999999,2020-07-23 16:00:00
408,20200723,17,51.858000000000004,2020-07-23 17:00:00
409,20200723,19,14.953,2020-07-23 19:00:00
410,20200723,20,16.6,2020-07-23 20:00:00
411,20200723,21,7.71,2020-07-23 21:00:00
412,20200723,22,5.167999999999999,2020-07-23 22:00:00
413,20200723,23,4.191,2020-07-23 23:00:00
414,20200724,01,7.974,2020-07-24 01:00:00
415,20200724,03,17.209000000000003,2020-07-24 03:00:00
416,20200724,04,5.544,2020-07-24 04:00:00
417,20200724,05,6.406000000000001,2020-07-24 05:00:00
418,20200724,06,23.444000000000003,2020-07-24 06:00:00
419,20200724,07,23.439,2020-07-24 07:00:00
420,20200724,08,75.35999999999999,2020-07-24 08:00:00
421,20200724,09,27.996000000000002,2020-07-24 09:00:00
422,20200724,10,19.655,2020-07-24 10:00:00
423,20200724,12,4.393,2020-07-24 12:00:00
424,20200724,13,19.45,2020-07-24 13:00:00
425,20200724,14,24.788,2020-07-24 14:00:00
426,20200724,15,25.733,2020-07-24 15:00:00
427,20200724,16,31.680999999999997,2020-07-24 16:00:00
428,20200724,17,26.469,2020-07-24 17:00:00
429,20200724,18,20.169,2020-07-24 18:00:00
430,20200724,19,20.203000000000003,2020-07-24 19:00:00
431,20200724,20,32.620999999999995,2020-07-24 20:00:00
432,20200724,21,4.393,2020-07-24 21:00:00
433,20200724,23,4.393,2020-07-24 23:00:00
434,20200725,00,10.177,2020-07-25 00:00:00
435,20200725,05,6.274,2020-07-25 05:00:00
436,20200725,07,6.037999999999999,2020-07-25 07:00:00
437,20200725,08,4.574,2020-07-25 08:00:00
438,20200725,09,19.497,2020-07-25 09:00:00
439,20200725,10,5.603,2020-07-25 10:00:00
440,20200725,11,5.603,2020-07-25 11:00:00
441,20200725,12,37.949,2020-07-25 12:00:00
442,20200725,13,5.707999999999999,2020-07-25 13:00:00
443,20200725,14,15.907,2020-07-25 14:00:00
444,20200725,16,8.121,2020-07-25 16:00:00
445,20200725,17,18.76,2020-07-25 17:00:00
446,20200725,18,5.603,2020-07-25 18:00:00
447,20200725,19,9.341,2020-07-25 19:00:00
448,20200725,20,18.298000000000002,2020-07-25 20:00:00
449,20200725,21,9.633,2020-07-25 21:00:00
450,20200726,02,6.8629999999999995,2020-07-26 02:00:00
451,20200726,05,6.516,2020-07-26 05:00:00
452,20200726,11,25.235000000000003,2020-07-26 11:00:00
453,20200726,12,5.63,2020-07-26 12:00:00
454,20200726,13,5.742000000000001,2020-07-26 13:00:00
455,20200726,14,9.896,2020-07-26 14:00:00
456,20200726,15,22.646,2020-07-26 15:00:00
457,20200726,16,22.819000000000003,2020-07-26 16:00:00
458,20200726,17,22.188,2020-07-26 17:00:00
459,20200726,19,19.08,2020-07-26 19:00:00
460,20200726,20,29.86,2020-07-26 20:00:00
461,20200726,21,23.061,2020-07-26 21:00:00
462,20200726,22,27.197,2020-07-26 22:00:00
463,20200727,00,43.03,2020-07-27 00:00:00
464,20200727,02,12.088000000000001,2020-07-27 02:00:00
465,20200727,04,8.083,2020-07-27 04:00:00
466,20200727,05,22.150000000000002,2020-07-27 05:00:00
467,20200727,07,57.013000000000005,2020-07-27 07:00:00
468,20200727,08,58.423,2020-07-27 08:00:00
469,20200727,09,38.29299999999999,2020-07-27 09:00:00
470,20200727,10,24.698999999999998,2020-07-27 10:00:00
471,20200727,11,39.803,2020-07-27 11:00:00
472,20200727,13,10.002,2020-07-27 13:00:00
473,20200727,14,8.769,2020-07-27 14:00:00
474,20200727,15,15.451,2020-07-27 15:00:00
475,20200727,16,30.876000000000005,2020-07-27 16:00:00
476,20200727,17,29.703,2020-07-27 17:00:00
477,20200727,18,23.657,2020-07-27 18:00:00
478,20200727,19,10.962,2020-07-27 19:00:00
479,20200727,20,10.002,2020-07-27 20:00:00
480,20200727,21,10.002,2020-07-27 21:00:00
481,20200727,22,5.539,2020-07-27 22:00:00
482,20200728,00,6.247000000000001,2020-07-28 00:00:00
483,20200728,03,5.825,2020-07-28 03:00:00
484,20200728,04,14.403,2020-07-28 04:00:00
485,20200728,05,25.233,2020-07-28 05:00:00
486,20200728,06,40.660999999999994,2020-07-28 06:00:00
487,20200728,07,86.55300000000001,2020-07-28 07:00:00
488,20200728,08,32.431,2020-07-28 08:00:00
489,20200728,09,43.093,2020-07-28 09:00:00
490,20200728,10,23.227,2020-07-28 10:00:00
491,20200728,11,23.371000000000002,2020-07-28 11:00:00
492,20200728,13,18.301000000000002,2020-07-28 13:00:00
493,20200728,14,9.868,2020-07-28 14:00:00
494,20200728,15,50.392,2020-07-28 15:00:00
495,20200728,16,10.962,2020-07-28 16:00:00
496,20200728,17,11.677,2020-07-28 17:00:00
497,20200728,18,4.418,2020-07-28 18:00:00
498,20200728,19,22.794,2020-07-28 19:00:00
499,20200728,20,15.526,2020-07-28 20:00:00
500,20200728,21,11.8,2020-07-28 21:00:00
501,20200728,22,13.329,2020-07-28 22:00:00
502,20200729,00,6.2589999999999995,2020-07-29 00:00:00
503,20200729,01,6.045,2020-07-29 01:00:00
504,20200729,04,12.327,2020-07-29 04:00:00
505,20200729,05,12.620999999999999,2020-07-29 05:00:00
506,20200729,06,6.516,2020-07-29 06:00:00
507,20200729,07,13.589000000000002,2020-07-29 07:00:00
508,20200729,08,55.296,2020-07-29 08:00:00
509,20200729,09,5.47,2020-07-29 09:00:00
510,20200729,10,29.197,2020-07-29 10:00:00
511,20200729,12,22.875,2020-07-29 12:00:00
512,20200729,13,4.417,2020-07-29 13:00:00
513,20200729,14,16.523,2020-07-29 14:00:00
514,20200729,15,15.55,2020-07-29 15:00:00
515,20200729,16,5.847,2020-07-29 16:00:00
516,20200729,17,12.620999999999999,2020-07-29 17:00:00
517,20200729,18,16.436999999999998,2020-07-29 18:00:00
518,20200729,19,13.645999999999999,2020-07-29 19:00:00
519,20200729,20,7.91,2020-07-29 20:00:00
520,20200729,21,5.47,2020-07-29 21:00:00
521,20200729,23,5.337999999999999,2020-07-29 23:00:00
522,20200730,00,11.276,2020-07-30 00:00:00
523,20200730,03,6.95,2020-07-30 03:00:00
524,20200730,04,9.304,2020-07-30 04:00:00
525,20200730,05,17.005000000000003,2020-07-30 05:00:00
526,20200730,06,46.829,2020-07-30 06:00:00
527,20200730,07,73.353,2020-07-30 07:00:00
528,20200730,08,30.938,2020-07-30 08:00:00
529,20200730,09,14.274999999999999,2020-07-30 09:00:00
