,n_viajes_old,n_viajes
2020-07-08 06:00:00,20.703,20.703
2020-07-08 07:00:00,48.451,48.451
2020-07-08 08:00:00,98.395,98.395
2020-07-08 09:00:00,127.211,127.211
2020-07-08 10:00:00,249.292,249.292
2020-07-08 11:00:00,437.799,437.799
2020-07-08 12:00:00,465.342,465.342
2020-07-08 13:00:00,646.5260000000002,646.5260000000002
2020-07-08 14:00:00,659.008,659.008
2020-07-08 15:00:00,370.723,370.723
2020-07-08 16:00:00,338.76299999999986,338.76299999999986
2020-07-08 17:00:00,370.019,370.019
2020-07-08 18:00:00,537.5350000000002,537.5350000000002
2020-07-08 19:00:00,605.4259999999999,605.4259999999999
2020-07-08 20:00:00,633.0460000000003,633.0460000000003
2020-07-08 21:00:00,422.749,422.749
2020-07-08 22:00:00,286.641,286.641
2020-07-08 23:00:00,161.332,161.332
2020-07-09 00:00:00,116.806,116.806
2020-07-09 01:00:00,78.798,78.798
2020-07-09 02:00:00,65.521,65.521
2020-07-09 03:00:00,44.15600000000001,44.15600000000001
2020-07-09 04:00:00,67.673,67.673
2020-07-09 05:00:00,14.395,14.395
2020-07-09 06:00:00,39.086999999999996,39.086999999999996
2020-07-09 07:00:00,43.873000000000005,43.873000000000005
2020-07-09 08:00:00,97.553,97.553
2020-07-09 09:00:00,122.45300000000003,122.45300000000003
2020-07-09 10:00:00,313.579,313.579
2020-07-09 11:00:00,442.514,442.514
2020-07-09 12:00:00,614.462,614.462
2020-07-09 13:00:00,686.4450000000003,686.4450000000003
2020-07-09 14:00:00,835.326,835.326
2020-07-09 15:00:00,444.04399999999987,444.04399999999987
2020-07-09 16:00:00,271.975,271.975
2020-07-09 17:00:00,393.27,393.27
2020-07-09 18:00:00,484.676,484.676
2020-07-09 19:00:00,502.97500000000014,502.97500000000014
2020-07-09 20:00:00,575.904,575.904
2020-07-09 21:00:00,443.52799999999985,443.52799999999985
2020-07-09 22:00:00,196.61700000000002,196.61700000000002
2020-07-09 23:00:00,143.68499999999997,143.68499999999997
2020-07-10 00:00:00,178.49900000000002,178.49900000000002
2020-07-10 01:00:00,127.09,127.09
2020-07-10 02:00:00,87.22999999999998,87.22999999999998
2020-07-10 03:00:00,12.324000000000002,12.324000000000002
2020-07-10 04:00:00,10.755,10.755
2020-07-10 05:00:00,24.611,24.611
2020-07-10 06:00:00,41.827,41.827
2020-07-10 07:00:00,46.68600000000001,46.68600000000001
2020-07-10 08:00:00,92.508,92.508
2020-07-10 09:00:00,137.091,137.091
2020-07-10 10:00:00,239.62099999999992,239.62099999999992
2020-07-10 11:00:00,487.93900000000014,487.93900000000014
2020-07-10 12:00:00,486.271,486.271
2020-07-10 13:00:00,712.9990000000001,712.9990000000001
2020-07-10 14:00:00,693.332,693.332
2020-07-10 15:00:00,482.316,482.316
2020-07-10 16:00:00,281.943,281.943
2020-07-10 17:00:00,230.62099999999998,230.62099999999998
2020-07-10 18:00:00,324.5460000000001,324.5460000000001
2020-07-10 19:00:00,442.477,442.477
2020-07-10 20:00:00,395.133,395.133
2020-07-10 21:00:00,313.0240000000001,313.0240000000001
2020-07-10 22:00:00,245.66899999999995,245.66899999999995
2020-07-10 23:00:00,134.61399999999998,134.61399999999998
2020-07-11 00:00:00,264.347,264.347
2020-07-11 01:00:00,188.465,188.465
2020-07-11 02:00:00,102.93700000000001,102.93700000000001
2020-07-11 03:00:00,70.66300000000003,70.66300000000003
2020-07-11 04:00:00,91.444,91.444
2020-07-11 05:00:00,56.72500000000001,56.72500000000001
2020-07-11 06:00:00,20.506,20.506
2020-07-11 07:00:00,61.453,61.453
2020-07-11 08:00:00,79.59400000000002,79.59400000000002
2020-07-11 09:00:00,41.25700000000001,41.25700000000001
2020-07-11 10:00:00,102.013,102.013
2020-07-11 11:00:00,208.43,208.43
2020-07-11 12:00:00,208.153,208.153
2020-07-11 13:00:00,267.226,267.226
2020-07-11 14:00:00,227.293,227.293
2020-07-11 15:00:00,145.14100000000005,145.14100000000005
2020-07-11 16:00:00,166.42099999999996,166.42099999999996
2020-07-11 17:00:00,132.86200000000002,132.86200000000002
