date,tmed,tmax,tmin,hrmed,hrmax,hrmin,radmed,radmax,vvmed,vvmax,dvmed,prec,dewpt,dpv
2020-10-18 14:00:00,24.9,25.5,24.2,27.8,30.1,24.9,483.3,561.1,1.4,4.1,127.5,0.0,5.1,2.3
2020-10-18 15:00:00,24.2,25.0,23.6,27.8,29.4,26.0,307.6,402.0,1.4,4.3,135.0,0.0,4.4,2.2
2020-10-18 16:00:00,22.6,23.7,21.3,32.5,37.8,26.1,107.7,221.4,1.3,3.8,128.3,0.0,5.3,1.9
2020-10-18 17:00:00,20.3,21.3,19.2,40.6,44.8,37.0,5.3,25.8,0.9,3.4,101.3,0.0,6.4,1.4
2020-10-18 18:00:00,18.9,19.5,17.7,45.0,49.0,42.0,0.0,0.0,0.6,2.8,83.1,0.0,6.7,1.2
2020-10-18 19:00:00,15.9,17.7,15.1,53.0,58.6,48.3,0.0,0.0,0.3,1.2,205.6,0.0,6.3,0.9
2020-10-18 20:00:00,14.3,15.3,13.6,54.3,57.1,52.3,0.0,0.0,0.5,1.2,182.8,0.0,5.2,0.7
2020-10-18 21:00:00,13.7,14.4,12.6,56.8,59.6,53.3,0.0,0.0,0.4,1.4,190.2,0.0,5.3,0.7
2020-10-18 22:00:00,12.7,13.0,12.3,61.9,65.2,59.2,0.0,0.0,0.4,1.1,199.6,0.0,5.6,0.6
2020-10-18 23:00:00,12.2,12.6,11.7,69.0,73.1,63.8,0.0,0.0,0.3,1.3,203.1,0.0,6.6,0.4
2020-10-19 00:00:00,11.2,12.2,10.9,75.7,78.8,71.7,0.0,0.0,0.1,0.5,206.5,0.0,7.1,0.3
2020-10-19 01:00:00,10.6,11.0,10.3,80.4,81.9,77.7,0.0,0.0,0.1,0.7,192.9,0.0,7.4,0.3
2020-10-19 02:00:00,10.4,11.3,9.8,80.0,81.3,78.1,0.0,0.0,0.0,0.8,161.5,0.0,7.1,0.3
2020-10-19 03:00:00,11.5,12.1,10.6,78.8,80.5,77.6,0.0,0.0,0.1,1.0,229.1,0.0,7.9,0.3
2020-10-19 04:00:00,11.1,11.8,10.1,78.1,79.6,77.4,0.0,0.0,0.0,0.5,348.1,0.0,7.5,0.3
2020-10-19 05:00:00,10.0,10.4,9.7,82.1,83.6,79.5,0.0,0.0,0.0,0.6,272.7,0.0,7.1,0.2
2020-10-19 06:00:00,10.5,11.3,9.7,84.3,85.2,82.6,14.9,49.5,0.2,1.0,186.5,0.0,8.0,0.2
2020-10-19 07:00:00,12.6,13.5,11.2,76.9,83.6,70.7,108.4,144.2,0.4,1.4,347.9,0.0,8.6,0.3
2020-10-19 08:00:00,15.0,16.9,13.4,65.6,70.9,61.0,264.1,389.5,0.5,1.7,299.5,0.0,8.6,0.6
