,free,tmed,tmax,tmin,hrmed,hrmax,hrmin,radmed,radmax,vvmed,vvmax,dvmed,prec,dewpt,dpv
2020-06-24 14:00:00,,31.2,31.9,30.7,29.6,32.2,27.3,828.3,892.0,1.7,4.7,   44.6,0.0,11.4,3.2
2020-06-24 15:00:00,,32.0,32.7,31.2,26.3,30.4,23.7,679.1,760.7,1.4,4.1,   48.8,0.0,10.3,3.5
2020-06-24 16:00:00,,31.6,32.2,30.7,24.2,27.8,20.3,448.7,590.9,1.6,3.9,   62.9,0.0,8.6,3.5
2020-06-24 17:00:00,,29.3,30.8,28.4,26.0,30.8,21.3,158.2,343.8,1.7,4.3,   50.5,0.0,7.8,3.0
2020-06-24 18:00:00,,27.6,28.5,26.4,28.3,38.1,22.4,55.2,94.6,1.3,4.0,   55.5,0.0,7.4,2.6
2020-06-24 19:00:00,,26.0,26.5,25.2,38.3,45.0,33.2,6.6,25.8,1.2,3.2,   74.1,0.0,10.7,2.1
2020-06-24 20:00:00,,24.5,25.3,23.5,47.6,51.0,44.7,0.0,0.0,0.6,2.0,   70.7,0.0,12.6,1.6
2020-06-24 21:00:00,,23.4,24.0,22.3,55.1,59.2,50.7,0.0,0.0,0.5,1.9,   87.6,0.0,13.9,1.3
2020-06-24 22:00:00,,21.7,22.4,21.3,61.2,63.6,59.3,0.0,0.0,0.4,1.2,  190.3,0.0,13.9,1.0
2020-06-24 23:00:00,,21.0,21.5,20.4,65.7,69.3,62.3,0.0,0.0,0.4,1.5,  192.7,0.0,14.3,0.9
2020-06-25 00:00:00,,20.3,20.6,19.9,67.9,69.3,66.6,0.0,0.0,0.5,1.2,  189.2,0.0,14.2,0.8
2020-06-25 01:00:00,,20.1,20.4,19.8,70.8,73.0,67.9,0.0,0.0,0.5,1.5,  194.2,0.0,14.6,0.7
2020-06-25 02:00:00,,19.4,20.0,18.9,75.0,77.7,72.5,0.0,0.0,0.3,1.2,  176.7,0.0,14.8,0.6
2020-06-25 03:00:00,,19.5,19.7,19.1,70.2,73.1,68.0,0.0,0.0,0.4,1.1,  188.5,0.0,13.9,0.7
2020-06-25 04:00:00,,18.8,19.2,18.1,68.4,70.8,67.0,1.8,12.9,0.4,1.2,  188.9,0.0,12.9,0.7
2020-06-25 05:00:00,,19.4,21.0,18.2,64.6,69.9,58.2,72.4,148.5,0.3,1.0,  187.0,0.0,12.5,0.8
2020-06-25 06:00:00,,23.4,25.0,20.9,51.1,59.0,41.9,246.9,350.6,0.2,1.3,  350.4,0.0,12.7,1.4
2020-06-25 07:00:00,,25.8,26.9,24.9,40.5,45.6,34.6,454.1,554.7,0.5,1.9,  334.6,0.0,11.4,2.0
2020-06-25 08:00:00,,27.9,29.1,26.5,34.8,39.6,32.1,650.3,730.8,0.6,2.7,  343.1,0.0,11.0,2.5
2020-06-25 09:00:00,,30.1,31.3,29.0,30.1,34.0,26.7,800.2,868.0,1.0,2.9,    2.1,0.0,10.7,3.0
2020-06-25 10:00:00,,32.1,33.2,31.0,26.4,29.3,24.1,910.5,952.0,1.6,5.4,   44.5,0.0,10.4,3.5
2020-06-25 11:00:00,,32.8,33.6,32.0,24.1,27.3,22.0,970.7,984.0,1.9,5.4,   58.9,0.0,9.6,3.8
2020-06-25 12:00:00,,33.4,34.3,32.8,23.0,26.0,19.9,972.3,986.0,2.2,5.4,   57.1,0.0,9.4,4.0
2020-06-25 13:00:00,,33.3,33.8,32.8,20.7,23.5,18.8,929.7,971.0,2.4,5.1,   59.1,0.0,7.7,4.0
2020-06-25 14:00:00,,33.1,33.7,32.4,20.1,22.0,18.8,831.1,898.0,2.4,6.4,   58.4,0.0,7.2,4.0
2020-06-25 15:00:00,,32.7,33.3,32.2,19.0,20.6,17.5,678.5,767.1,2.2,5.2,   57.2,0.0,6.1,4.0
2020-06-25 16:00:00,,32.0,32.5,31.3,20.6,23.1,18.5,494.4,590.9,2.0,4.5,   60.0,0.0,6.7,3.8
2020-06-25 17:00:00,,30.7,31.4,30.1,25.0,27.6,21.7,297.5,401.8,1.8,4.1,   62.3,0.0,8.4,3.3
2020-06-25 18:00:00,,29.2,30.2,28.2,29.2,32.9,25.6,110.9,193.4,1.4,3.7,   54.6,0.0,9.5,2.9
2020-06-25 19:00:00,,26.9,28.3,25.9,40.2,46.5,31.1,7.6,34.4,0.6,2.8,   78.2,0.0,12.2,2.1
2020-06-25 20:00:00,,25.2,26.0,24.7,51.0,54.4,46.3,0.0,0.0,0.8,2.4,   65.4,0.0,14.3,1.6
2020-06-25 21:00:00,,24.0,25.0,22.8,59.0,65.7,53.3,0.0,0.0,0.4,1.8,   75.2,0.0,15.5,1.2
2020-06-25 22:00:00,,23.4,23.9,22.8,63.7,67.5,61.3,0.0,0.0,0.5,1.9,   89.9,0.0,16.2,1.0
2020-06-25 23:00:00,,22.4,23.2,21.8,64.6,67.7,62.3,0.0,0.0,0.4,1.1,  180.9,0.0,15.4,1.0
2020-06-26 00:00:00,,21.9,22.3,21.4,69.2,70.7,67.7,0.0,0.0,0.5,1.1,  186.8,0.0,16.0,0.8
2020-06-26 01:00:00,,21.3,21.5,21.1,71.5,72.2,70.6,0.0,0.0,0.4,1.0,  178.9,0.0,16.0,0.7
2020-06-26 02:00:00,,21.0,21.5,20.1,73.2,76.3,71.6,0.0,0.0,0.3,1.1,  208.2,0.0,16.0,0.7
2020-06-26 03:00:00,,20.3,20.5,19.9,76.1,77.1,75.0,0.0,0.0,0.3,1.0,  187.8,0.0,15.9,0.6
2020-06-26 04:00:00,,19.8,20.0,19.5,77.3,78.3,76.1,1.9,12.9,0.3,1.1,  181.9,0.0,15.7,0.5
2020-06-26 05:00:00,,20.6,22.2,19.6,73.4,77.4,65.4,73.6,150.6,0.4,1.3,  205.0,0.0,15.7,0.7
2020-06-26 06:00:00,,23.4,24.7,22.1,59.7,65.6,53.8,245.6,346.2,0.6,1.7,  329.1,0.0,15.1,1.2
2020-06-26 07:00:00,,25.6,26.6,24.4,52.9,56.5,49.9,449.4,548.2,0.6,2.1,  348.7,0.0,15.3,1.5
2020-06-26 08:00:00,,27.4,28.2,26.5,49.4,53.3,46.2,645.0,730.9,0.8,3.2,   25.9,0.0,15.9,1.9
2020-06-26 09:00:00,,29.1,30.3,28.0,43.1,48.0,36.5,805.5,871.0,1.1,3.4,    3.4,0.0,15.3,2.3
2020-06-26 10:00:00,,31.1,32.0,30.2,35.2,39.7,30.9,919.7,959.0,1.2,3.7,   14.0,0.0,13.9,2.9
2020-06-26 11:00:00,,32.3,33.2,31.0,30.9,34.9,26.8,979.5,993.0,1.7,4.5,   29.7,0.0,13.0,3.3
2020-06-26 12:00:00,,32.9,33.6,32.1,29.8,34.1,26.1,978.7,993.0,1.8,6.5,   70.3,0.0,12.9,3.5
2020-06-26 13:00:00,,32.4,33.1,31.8,33.6,37.2,30.4,927.3,967.0,1.6,4.6,  121.3,0.0,14.4,3.2
2020-06-26 14:00:00,,32.7,33.2,32.0,31.6,33.9,28.5,831.2,887.0,1.4,4.4,  125.5,0.0,13.6,3.4
2020-06-26 15:00:00,,32.2,32.7,31.7,33.0,34.7,31.5,683.1,762.8,1.3,3.4,  119.1,0.0,13.9,3.2
2020-06-26 16:00:00,,31.7,32.4,31.1,34.0,36.2,32.0,499.5,593.1,1.3,3.6,  115.6,0.0,14.0,3.1
2020-06-26 17:00:00,,30.2,31.2,29.4,38.7,42.1,34.7,292.9,399.7,1.5,4.1,  115.2,0.0,14.6,2.6
2020-06-26 18:00:00,,28.4,29.6,27.4,45.8,50.5,41.2,73.5,193.4,1.1,3.4,  131.3,0.0,15.6,2.1
2020-06-26 19:00:00,,27.1,27.6,26.5,51.9,54.9,49.2,8.8,32.3,1.1,4.6,  162.4,0.0,16.4,1.7
2020-06-26 20:00:00,,26.0,26.6,25.5,57.3,59.4,54.8,0.0,0.0,0.7,2.8,  214.9,0.0,16.9,1.4
2020-06-26 21:00:00,,25.2,25.6,24.4,61.4,63.9,59.3,0.0,0.0,0.6,1.6,  201.6,0.0,17.2,1.2
2020-06-26 22:00:00,,23.4,24.5,22.8,69.5,72.6,64.0,0.0,0.0,0.2,1.3,  351.3,0.0,17.5,0.9
2020-06-26 23:00:00,,22.3,22.9,21.7,74.6,77.1,72.3,0.0,0.0,0.1,1.2,  330.6,0.0,17.6,0.7
2020-06-27 00:00:00,,22.2,22.4,22.0,73.8,76.3,71.8,0.0,0.0,0.1,0.6,  175.0,0.0,17.3,0.7
2020-06-27 01:00:00,,22.0,22.4,21.6,71.8,73.1,70.7,0.0,0.0,0.3,1.4,  188.2,0.0,16.7,0.7
2020-06-27 02:00:00,,21.7,22.0,21.2,74.3,76.9,73.0,0.0,0.0,0.3,1.3,  181.7,0.0,16.9,0.7
2020-06-27 03:00:00,,21.2,21.6,20.8,77.4,78.3,76.4,0.0,0.0,0.3,0.8,  189.6,0.0,17.1,0.6
2020-06-27 04:00:00,,20.5,20.9,20.2,77.8,78.8,77.0,2.1,15.1,0.3,1.0,  188.7,0.0,16.5,0.5
2020-06-27 05:00:00,,21.5,23.0,20.2,74.6,78.4,68.4,89.4,185.0,0.1,0.6,  323.0,0.0,16.8,0.7
2020-06-27 06:00:00,,23.8,24.8,22.8,66.2,70.6,61.8,225.6,382.8,0.3,1.5,   17.9,0.0,17.1,1.0
2020-06-27 07:00:00,,26.8,28.5,24.6,52.6,63.6,39.8,442.4,567.7,0.5,1.7,  334.4,0.0,16.2,1.7
2020-06-27 08:00:00,,30.1,31.3,28.3,33.0,42.0,27.1,664.8,810.0,0.6,2.7,  342.1,0.0,12.0,2.9
2020-06-27 09:00:00,,31.8,33.0,30.6,26.4,31.1,21.2,737.4,875.0,0.6,2.0,  339.7,0.0,10.2,3.5
2020-06-27 10:00:00,,33.8,35.2,32.8,19.5,24.9,15.0,926.2,971.0,0.9,2.1,   65.0,0.0,7.2,4.2
2020-06-27 11:00:00,,35.5,36.5,34.7,16.0,19.4,13.7,980.0,1025.0,0.9,3.3,  356.2,0.0,5.8,4.9
2020-06-27 12:00:00,,35.9,37.7,34.8,15.6,19.5,14.0,823.9,1109.0,1.0,3.9,   18.0,0.0,5.7,5.0
2020-06-27 13:00:00,,35.0,37.2,33.8,25.6,30.2,18.0,713.4,1061.0,1.8,5.8,  106.1,0.0,12.3,4.2
2020-06-27 14:00:00,,34.7,35.6,33.6,20.9,28.4,16.0,652.5,976.0,1.9,5.8,  167.1,0.0,8.9,4.4
2020-06-27 15:00:00,,34.2,35.1,33.2,17.0,19.1,15.9,493.4,842.0,2.2,6.0,  176.6,0.0,5.7,4.5
2020-06-27 16:00:00,,33.7,34.3,33.3,17.8,19.1,16.0,451.3,625.3,2.0,5.8,  183.5,0.0,5.9,4.3
2020-06-27 17:00:00,,33.3,34.0,32.6,19.7,21.3,17.4,312.2,423.3,1.4,4.9,  187.6,0.0,7.1,4.1
2020-06-27 18:00:00,,30.8,32.7,28.0,35.4,54.0,20.0,117.0,208.4,1.2,4.0,  285.6,0.0,13.0,2.9
2020-06-27 19:00:00,,26.4,28.1,25.0,61.1,65.9,54.0,8.0,38.7,0.7,2.8,   34.2,0.0,18.2,1.3
2020-06-27 20:00:00,,24.2,25.2,23.3,67.4,69.7,65.6,0.0,0.0,0.3,1.7,  340.4,0.0,17.8,1.0
2020-06-27 21:00:00,,23.0,23.6,22.6,70.0,71.9,68.4,0.0,0.0,0.0,0.4,  281.4,0.0,17.3,0.8
2020-06-27 22:00:00,,22.5,22.8,22.1,70.7,72.2,68.2,0.0,0.0,0.2,1.0,  195.1,0.0,16.9,0.8
2020-06-27 23:00:00,,21.9,22.5,21.3,67.0,68.4,64.8,0.0,0.0,0.4,1.6,  188.2,0.0,15.5,0.9
2020-06-28 00:00:00,,21.1,21.7,20.6,63.5,65.6,60.6,0.0,0.0,0.6,1.3,  189.5,0.0,13.9,0.9
2020-06-28 01:00:00,,20.5,20.7,20.3,64.1,65.5,62.0,0.0,0.0,0.4,1.1,  183.9,0.0,13.5,0.9
2020-06-28 02:00:00,,20.1,20.5,19.7,63.2,64.4,62.1,0.0,0.0,0.5,1.1,  191.9,0.0,12.9,0.9
2020-06-28 03:00:00,,19.8,20.1,19.5,66.0,70.0,61.5,0.0,0.0,0.4,1.2,  193.4,0.0,13.3,0.8
2020-06-28 04:00:00,,19.4,19.6,19.2,71.7,74.3,69.4,2.0,15.1,0.5,1.2,  194.1,0.0,14.2,0.6
2020-06-28 05:00:00,,20.7,22.8,19.4,71.7,74.9,64.6,73.9,154.9,0.1,0.8,  149.6,0.0,15.4,0.7
2020-06-28 06:00:00,,23.5,24.6,22.6,62.0,65.1,58.6,249.8,350.6,0.3,1.0,    3.4,0.0,15.8,1.1
2020-06-28 07:00:00,,25.4,26.4,24.5,59.4,61.8,57.0,455.3,554.8,0.6,1.9,   24.6,0.0,17.0,1.3
2020-06-28 08:00:00,,27.3,28.4,26.3,54.4,58.2,50.4,645.2,728.9,0.8,2.6,   21.5,0.0,17.3,1.7
2020-06-28 09:00:00,,29.4,30.9,28.1,47.8,52.9,42.1,797.1,864.0,1.0,3.6,   31.1,0.0,17.2,2.1
2020-06-28 10:00:00,,31.8,32.9,30.4,38.5,45.3,33.4,911.3,957.0,1.3,3.1,   35.9,0.0,15.9,2.9
2020-06-28 11:00:00,,33.5,34.3,32.5,32.7,36.0,27.5,972.5,997.0,1.5,3.9,   44.0,0.0,14.9,3.5
2020-06-28 12:00:00,,34.1,34.7,33.2,28.7,32.9,25.4,981.5,991.0,1.1,4.1,  194.2,0.0,13.3,3.8
2020-06-28 13:00:00,,34.4,34.9,33.9,26.3,28.4,24.0,935.2,967.0,1.4,4.3,  164.4,0.0,12.3,4.0
2020-06-28 14:00:00,,33.9,34.7,33.0,29.6,33.3,25.2,835.7,892.0,1.6,5.1,  160.3,0.0,13.6,3.7
2020-06-28 15:00:00,,32.7,33.6,32.0,34.1,37.6,30.9,694.0,771.4,1.9,4.6,  141.7,0.0,14.9,3.3
2020-06-28 16:00:00,,32.0,32.6,31.5,33.5,36.8,31.1,513.4,610.3,1.9,5.7,  135.2,0.0,13.9,3.2
2020-06-28 17:00:00,,31.9,32.4,31.4,33.4,35.5,31.3,306.0,414.7,1.1,4.0,  145.9,0.0,13.8,3.2
2020-06-28 18:00:00,,30.5,31.6,29.6,36.2,38.3,33.5,112.6,202.0,0.9,3.3,   99.4,0.0,13.8,2.8
2020-06-28 19:00:00,,28.4,29.6,27.5,40.1,42.7,36.8,7.5,34.4,0.6,2.2,  123.3,0.0,13.6,2.3
2020-06-28 20:00:00,,26.7,27.7,26.1,43.0,45.1,41.4,0.0,0.0,0.4,1.9,  145.6,0.0,13.1,2.0
2020-06-28 21:00:00,,25.1,26.2,24.0,46.0,49.3,43.5,0.0,0.0,0.1,1.1,  170.2,0.0,12.7,1.7
2020-06-28 22:00:00,,24.0,24.9,22.6,52.9,63.5,47.7,0.0,0.0,0.3,1.6,  271.3,0.0,13.7,1.4
2020-06-28 23:00:00,,22.2,22.7,21.8,62.7,67.5,59.6,0.0,0.0,0.2,0.9,  192.0,0.0,14.8,1.0
2020-06-29 00:00:00,,21.7,22.1,21.0,60.9,63.1,58.6,0.0,0.0,0.5,1.5,  185.7,0.0,13.8,1.0
2020-06-29 01:00:00,,21.0,21.3,20.6,58.3,59.5,57.2,0.0,0.0,0.6,1.4,  189.7,0.0,12.5,1.0
2020-06-29 02:00:00,,20.6,21.2,20.2,59.7,61.7,58.3,0.0,0.0,0.5,1.4,  188.7,0.0,12.5,1.0
2020-06-29 03:00:00,,20.0,20.4,19.3,63.5,66.2,61.0,0.0,0.0,0.3,0.8,  195.6,0.0,12.9,0.9
2020-06-29 04:00:00,,19.3,19.6,19.0,67.3,68.8,65.4,1.8,15.1,0.4,1.0,  196.8,0.0,13.1,0.7
2020-06-29 05:00:00,,20.8,23.7,19.2,64.6,68.7,55.2,78.2,159.2,0.1,0.9,  195.0,0.0,13.8,0.9
2020-06-29 06:00:00,,23.3,24.4,22.6,57.5,60.2,53.0,255.4,354.9,0.6,1.8,  344.0,0.0,14.4,1.2
2020-06-29 07:00:00,,25.3,26.9,24.2,51.5,54.2,49.3,461.2,563.4,0.6,1.7,  293.1,0.0,14.6,1.6
2020-06-29 08:00:00,,28.1,29.7,26.8,44.7,49.9,38.7,648.7,728.7,0.6,1.7,  349.3,0.0,14.9,2.1
2020-06-29 09:00:00,,30.5,32.3,29.2,38.1,42.4,31.0,799.0,864.0,0.9,2.7,   49.0,0.0,14.6,2.7
2020-06-29 10:00:00,,32.5,33.2,32.0,31.7,34.7,28.7,914.2,957.0,1.5,4.7,   88.1,0.0,13.5,3.3
2020-06-29 11:00:00,,32.4,33.2,31.8,32.7,36.5,29.9,979.2,997.0,1.8,4.8,   97.4,0.0,13.9,3.3
2020-06-29 12:00:00,,33.5,33.9,32.6,28.4,31.5,26.9,987.7,997.0,2.1,4.8,   74.4,0.0,12.7,3.7
2020-06-29 13:00:00,,33.8,34.4,33.3,29.5,31.1,28.0,936.5,974.0,2.0,5.1,   82.7,0.0,13.6,3.7
2020-06-29 14:00:00,,33.8,34.5,33.1,27.0,31.1,23.2,836.3,896.0,1.8,5.5,  100.0,0.0,12.2,3.8
2020-06-29 15:00:00,,34.0,34.5,33.5,22.2,24.4,20.4,692.8,773.6,1.9,5.4,   96.0,0.0,9.4,4.1
2020-06-29 16:00:00,,33.8,34.4,33.2,20.9,22.3,19.8,509.0,608.1,1.5,4.3,  114.3,0.0,8.4,4.2
2020-06-29 17:00:00,,32.8,33.5,31.9,21.4,23.3,19.2,307.1,410.4,1.6,3.7,  121.6,0.0,7.9,3.9
2020-06-29 18:00:00,,31.3,32.1,30.4,21.6,24.3,19.7,114.7,204.1,1.2,3.1,   99.6,0.0,6.8,3.6
2020-06-29 19:00:00,,29.4,30.6,28.4,24.3,28.2,21.5,8.7,38.7,0.6,2.2,  113.5,0.0,6.9,3.1
2020-06-29 20:00:00,,27.6,28.7,26.4,30.1,35.1,26.6,0.0,0.0,0.3,1.9,  191.7,0.0,8.5,2.6
2020-06-29 21:00:00,,25.5,26.4,24.7,31.0,34.9,29.0,0.0,0.0,0.4,1.4,  186.4,0.0,7.2,2.3
2020-06-29 22:00:00,,23.8,25.0,22.8,36.0,45.8,29.2,0.0,0.0,0.3,0.9,  202.6,0.0,7.7,1.9
2020-06-29 23:00:00,,22.3,23.0,21.7,40.9,44.6,36.4,0.0,0.0,0.6,1.3,  194.0,0.0,8.4,1.6
2020-06-30 00:00:00,,21.5,21.8,21.0,39.3,43.7,36.9,0.0,0.0,0.5,1.2,  186.3,0.0,7.0,1.6
2020-06-30 01:00:00,,21.0,21.3,20.5,46.3,52.0,42.3,0.0,0.0,0.4,1.0,  186.2,0.0,9.0,1.3
2020-06-30 02:00:00,,20.3,20.6,19.6,58.0,62.6,51.9,0.0,0.0,0.2,0.9,  204.6,0.0,11.7,1.0
2020-06-30 03:00:00,,19.9,20.2,19.6,62.6,65.8,60.3,0.0,0.0,0.4,1.4,  190.8,0.0,12.6,0.9
2020-06-30 04:00:00,,20.1,20.3,19.9,68.2,69.6,65.6,1.7,10.8,0.2,1.3,  182.7,0.0,14.1,0.8
2020-06-30 05:00:00,,21.5,22.5,20.3,67.2,69.2,66.3,42.4,88.2,0.2,1.3,  153.4,0.0,15.2,0.8
2020-06-30 06:00:00,,23.8,25.0,22.4,64.4,67.9,60.9,213.2,318.3,0.5,1.8,  326.3,0.0,16.6,1.1
2020-06-30 07:00:00,,25.8,27.3,24.7,61.8,64.0,58.3,416.4,516.1,0.6,2.1,  358.8,0.0,18.0,1.3
2020-06-30 08:00:00,,27.8,28.6,27.0,56.5,59.6,53.6,599.2,685.8,0.8,2.8,   28.4,0.0,18.4,1.6
2020-06-30 09:00:00,,29.6,30.8,28.1,49.4,57.5,43.8,734.5,849.0,1.0,3.2,   25.5,0.0,17.9,2.1
2020-06-30 10:00:00,,31.8,32.6,30.8,37.8,45.6,32.6,823.3,1019.0,1.6,4.5,   36.8,0.0,15.6,2.9
2020-06-30 11:00:00,,33.0,34.1,31.9,29.2,34.3,23.7,859.9,1113.0,1.8,4.6,   49.3,0.0,12.7,3.6
2020-06-30 12:00:00,,33.8,34.5,33.0,26.6,30.4,23.6,892.2,1092.0,2.0,5.8,   46.0,0.0,11.9,3.9
2020-06-30 13:00:00,,33.7,35.0,32.4,25.3,28.8,21.3,793.1,1059.0,2.2,4.9,   47.5,0.0,11.2,3.9
2020-06-30 14:00:00,,32.8,34.1,32.0,26.2,29.9,22.2,609.8,926.0,2.3,5.8,   51.9,0.0,10.9,3.7
2020-06-30 15:00:00,,32.7,33.5,32.0,26.3,29.6,23.4,651.4,823.0,1.9,4.9,   64.0,0.0,10.8,3.6
2020-06-30 16:00:00,,32.1,32.4,31.6,25.4,29.6,19.4,471.1,560.8,1.9,5.2,   62.0,0.0,9.8,3.6
2020-06-30 17:00:00,,31.3,32.2,30.3,25.0,29.6,20.4,278.1,371.8,1.8,4.5,   54.8,0.0,8.9,3.4
2020-06-30 18:00:00,,29.4,30.4,28.3,32.9,36.0,27.0,101.0,189.2,1.4,3.8,   57.3,0.0,11.4,2.8
2020-06-30 19:00:00,,27.5,28.6,25.9,41.6,55.0,34.9,7.4,32.3,0.5,2.2,   30.3,0.0,13.2,2.2
2020-06-30 20:00:00,,25.0,26.0,24.0,60.0,63.4,55.0,0.0,0.0,0.2,1.9,  359.8,0.0,16.7,1.3
2020-06-30 21:00:00,,24.2,25.0,23.7,61.8,65.0,59.4,0.0,0.0,0.3,1.2,  264.9,0.0,16.4,1.2
2020-06-30 22:00:00,,24.6,25.0,24.0,60.7,62.9,59.4,0.0,0.0,0.3,1.4,  192.4,0.0,16.5,1.2
2020-06-30 23:00:00,,24.2,24.5,23.9,62.6,64.4,60.9,0.0,0.0,0.5,1.5,  192.5,0.0,16.6,1.1
2020-07-07 00:00:00,,22.3,22.8,21.8,40.9,45.1,38.2,0.0,0.0,0.6,1.1,  190.0,0.0,8.4,1.6
2020-07-07 01:00:00,,21.5,21.9,21.1,46.1,48.2,44.1,0.0,0.0,0.5,1.3,  191.2,0.0,9.5,1.4
2020-07-07 02:00:00,,21.1,21.5,20.5,46.9,50.1,43.7,0.0,0.0,0.5,1.2,  191.1,0.0,9.3,1.3
2020-07-07 03:00:00,,20.6,20.9,20.3,49.1,51.5,47.0,0.0,0.0,0.4,1.3,  191.6,0.0,9.6,1.2
2020-07-07 04:00:00,,19.9,20.5,19.5,50.0,52.8,47.5,1.2,10.8,0.2,0.9,  188.3,0.0,9.2,1.2
2020-07-07 05:00:00,,20.7,22.1,19.6,52.2,54.8,49.6,66.3,142.0,0.2,0.8,  192.4,0.0,10.6,1.2
2020-07-07 06:00:00,,23.7,25.6,22.0,45.2,51.3,38.9,235.5,335.5,0.3,1.3,   12.3,0.0,11.1,1.6
2020-07-07 07:00:00,,26.6,28.0,25.4,40.0,44.9,35.2,440.0,541.8,0.6,1.8,  343.0,0.0,11.9,2.1
2020-07-07 08:00:00,,28.8,29.9,27.5,36.7,41.3,28.8,632.7,713.6,0.7,1.9,  346.4,0.0,12.5,2.5
2020-07-07 09:00:00,,31.0,32.7,29.7,29.3,34.1,23.7,787.5,855.0,0.8,2.4,   42.4,0.0,11.0,3.2
2020-07-07 10:00:00,,34.2,35.4,32.7,20.6,24.9,14.3,906.0,950.0,1.1,2.7,   24.5,0.0,8.4,4.3
2020-07-07 11:00:00,,35.3,36.1,34.6,17.0,19.4,14.4,970.7,988.0,1.4,3.8,  163.6,0.0,6.6,4.8
2020-07-07 12:00:00,,36.1,36.8,35.5,18.0,22.2,16.5,981.5,995.0,1.5,5.1,  165.4,0.0,8.0,4.9
2020-07-07 13:00:00,,35.9,36.5,35.1,22.4,25.2,20.9,931.3,963.0,1.8,5.6,  178.7,0.0,11.1,4.6
2020-07-07 14:00:00,,35.3,36.2,34.7,25.0,27.0,23.2,827.8,892.0,2.0,5.2,  162.0,0.0,12.3,4.3
2020-07-07 15:00:00,,34.9,35.6,34.4,25.4,26.6,23.5,672.6,754.1,2.0,5.2,  161.5,0.0,12.2,4.2
2020-07-07 16:00:00,,35.0,35.5,34.1,23.9,26.2,21.9,485.3,584.4,1.6,5.0,  154.1,0.0,11.4,4.3
2020-07-07 17:00:00,,33.7,34.6,32.7,27.1,29.3,25.1,285.6,386.7,1.6,4.5,  119.8,0.0,12.2,3.8
2020-07-07 18:00:00,,31.8,32.9,30.6,32.7,38.8,28.3,101.6,189.1,1.3,3.8,  135.7,0.0,13.3,3.2
2020-07-07 19:00:00,,29.4,30.6,28.1,43.6,47.5,38.8,6.6,32.2,0.5,2.5,  133.6,0.0,15.7,2.3
2020-07-07 20:00:00,,27.0,28.2,26.2,51.4,53.0,47.5,0.0,0.0,0.3,1.5,  339.3,0.0,16.1,1.7
2020-07-07 21:00:00,,26.3,26.7,25.8,52.0,54.3,44.5,0.0,0.0,0.5,2.7,  105.2,0.0,15.6,1.6
2020-07-07 22:00:00,,25.5,26.7,24.0,49.9,61.9,41.5,0.0,0.0,0.3,1.8,   12.9,0.0,14.1,1.6
2020-07-07 23:00:00,,23.7,24.2,23.4,63.6,70.1,57.3,0.0,0.0,0.2,1.6,  156.2,0.0,16.4,1.1
2020-07-08 00:00:00,,23.3,23.7,23.0,70.9,72.4,69.1,0.0,0.0,0.4,1.0,  188.3,0.0,17.8,0.8
2020-07-08 01:00:00,,22.9,23.1,22.6,73.0,73.8,71.8,0.0,0.0,0.4,1.0,  188.0,0.0,17.8,0.8
2020-07-08 02:00:00,,22.4,22.8,21.9,75.0,77.2,73.0,0.0,0.0,0.3,1.2,  194.6,0.0,17.8,0.7
2020-07-08 03:00:00,,21.9,22.1,21.5,77.7,78.7,77.0,0.0,0.0,0.3,0.9,  189.1,0.0,17.8,0.6
2020-07-08 04:00:00,,21.2,21.8,20.8,79.0,80.7,77.9,0.0,0.0,0.2,0.7,  165.2,0.0,17.5,0.5
2020-07-08 05:00:00,,21.2,21.9,20.8,77.3,80.3,74.1,27.5,83.9,0.5,1.0,  191.3,0.0,17.1,0.6
2020-07-08 06:00:00,,23.5,24.9,21.8,65.5,74.2,57.6,176.6,266.8,0.3,1.4,  311.9,0.0,16.6,1.0
2020-07-08 07:00:00,,26.1,27.3,24.8,52.4,57.8,48.5,371.1,466.6,0.5,1.5,  340.8,0.0,15.6,1.6
2020-07-08 08:00:00,,28.4,29.8,27.1,45.4,50.2,40.6,563.9,657.8,0.7,2.5,   11.8,0.0,15.4,2.1
2020-07-08 09:00:00,,30.5,31.4,29.6,35.8,42.5,30.3,554.3,849.0,1.1,3.3,   29.4,0.0,13.6,2.8
2020-07-08 10:00:00,,32.2,34.0,30.0,28.1,32.4,25.1,791.1,944.0,1.1,3.7,   37.3,0.0,11.4,3.5
2020-07-08 11:00:00,,34.6,35.8,33.5,23.6,27.0,20.3,906.7,924.0,1.3,3.4,   32.6,0.0,10.9,4.2
2020-07-08 12:00:00,,35.6,36.4,34.8,20.6,23.1,18.5,920.8,993.0,1.5,3.9,   97.7,0.0,9.6,4.6
2020-07-08 13:00:00,,35.5,36.5,35.0,18.9,20.4,17.1,884.3,911.0,1.5,4.1,  121.8,0.0,8.3,4.7
2020-07-08 14:00:00,,35.0,36.1,34.6,20.3,22.1,17.1,780.2,846.0,2.1,5.4,   96.6,0.0,8.9,4.5
2020-07-08 15:00:00,,34.5,35.0,33.9,21.8,23.0,19.9,626.6,711.1,2.0,4.9,   98.8,0.0,9.5,4.3
2020-07-08 16:00:00,,33.9,34.6,33.0,22.1,23.5,20.9,434.2,535.0,1.6,4.3,  132.3,0.0,9.3,4.1
2020-07-08 17:00:00,,32.6,33.3,31.7,24.9,28.2,21.8,234.8,333.1,1.4,3.7,  123.1,0.0,10.0,3.7
